strategy,tp,sl,rr,horizon_min,train_n,train_net,train_ev,train_wr,train_pf,train_dd,train_streak,train_tp,train_sl,train_time,oos_n,oos_net,oos_ev,oos_wr,oos_pf,oos_dd,oos_streak,oos_tp,oos_sl,oos_time,all_n,all_net,all_wr,all_pf,n_2018,net_2018,wr_2018,tp_2018,sl_2018,time_2018,n_2019,net_2019,wr_2019,tp_2019,sl_2019,time_2019,n_2020,net_2020,wr_2020,tp_2020,sl_2020,time_2020,n_2021,net_2021,wr_2021,tp_2021,sl_2021,time_2021,n_2022,net_2022,wr_2022,tp_2022,sl_2022,time_2022,n_2023,net_2023,wr_2023,tp_2023,sl_2023,time_2023,n_2024,net_2024,wr_2024,tp_2024,sl_2024,time_2024,n_2025,net_2025,wr_2025,tp_2025,sl_2025,time_2025,n_2026,net_2026,wr_2026,tp_2026,sl_2026,time_2026,oos_all_years_positive,train_pos_years
CORE A - Asia Compression Breakout,7.5,30.0,0.25,1440,220,-88.25499999999943,-0.4011590909090883,0.5863636363636363,0.9020728314938129,237.34899999999948,4,100,6,114,176,193.8820000000003,1.1016022727272743,0.7556818181818182,1.2519204382445275,74.89699999999993,3,127,17,32,396,105.62700000000086,0.6616161616161617,1.063217637521569,34,27.212999999999738,0.5882352941176471,10,0,24,58,-155.68599999999947,0.4482758620689655,14,2,42,45,-22.83599999999933,0.6222222222222222,25,1,19,40,12.408999999999423,0.6,22,0,18,43,50.64500000000021,0.7209302325581395,29,3,11,46,20.94300000000044,0.6521739130434783,26,3,17,45,52.871000000000095,0.7555555555555555,32,3,10,50,45.067999999999756,0.78,39,6,5,35,75.0,0.8571428571428571,30,5,0,True,3
CORE A - Asia Compression Breakout,7.5,35.0,0.21428571428571427,1440,220,-62.93199999999956,-0.28605454545454345,0.5909090909090909,0.9287622480212998,239.5259999999996,4,101,4,115,176,187.6620000000005,1.0662613636363665,0.7613636363636364,1.2395676950886982,93.82199999999966,3,128,14,34,396,124.73000000000093,0.6666666666666666,1.0748345276779163,34,27.212999999999738,0.5882352941176471,10,0,24,58,-152.8629999999996,0.4482758620689655,14,1,43,45,-27.83599999999933,0.6222222222222222,25,1,19,40,12.408999999999423,0.6,22,0,18,43,78.14500000000021,0.7441860465116279,30,2,11,46,5.943000000000438,0.6521739130434783,26,3,17,45,74.1510000000003,0.7555555555555555,32,1,12,50,15.067999999999756,0.78,39,6,5,35,92.5,0.8857142857142857,31,4,0,True,3
CORE A - Asia Compression Breakout,8.0,8.0,1.0,1440,220,-128.01200000000017,-0.5818727272727281,0.4681818181818182,0.8416809923692442,220.49900000000048,6,78,92,50,176,67.58200000000011,0.38398863636363695,0.5227272727272727,1.102126489237595,72.0,5,91,82,3,396,-60.430000000000064,0.49242424242424243,0.9589000474727235,34,13.10499999999979,0.5588235294117647,7,6,21,58,-148.88699999999994,0.3448275862068966,8,25,25,45,-24.0,0.4666666666666667,21,24,0,40,-6.128000000000156,0.475,19,19,2,43,37.89800000000014,0.5581395348837209,23,18,2,46,0.08000000000015461,0.5,22,22,2,45,59.50199999999995,0.5777777777777777,26,18,1,50,16.0,0.52,26,24,0,35,-8.0,0.4857142857142857,17,18,0,False,2
CORE A - Asia Compression Breakout,8.0,10.0,0.8,1440,220,-163.96200000000022,-0.7452818181818192,0.5,0.8165923917420599,276.07100000000037,5,84,76,60,176,138.4659999999999,0.7867386363636357,0.5909090909090909,1.204644577360604,110.0,5,101,66,9,396,-25.496000000000322,0.5404040404040404,0.9837666410075683,34,15.7049999999997,0.5588235294117647,7,2,25,58,-137.82399999999984,0.39655172413793105,11,20,27,45,-70.76699999999983,0.4666666666666667,21,23,1,40,-30.556000000000267,0.5,19,17,4,43,59.48000000000002,0.627906976744186,26,14,3,46,32.98400000000015,0.5652173913043478,24,16,6,45,73.48199999999974,0.6444444444444445,28,14,3,50,4.0,0.56,28,22,0,35,28.0,0.6,21,14,0,True,2
CORE A - Asia Compression Breakout,8.0,12.0,0.6666666666666666,1440,220,-109.73200000000088,-0.49878181818182216,0.5318181818181819,0.8764812023642946,227.51700000000096,4,89,57,74,176,233.1170000000002,1.3245284090909102,0.6590909090909091,1.3511480393028166,96.0,5,111,53,12,396,123.38499999999931,0.5883838383838383,1.0794876353998761,34,14.66199999999958,0.5588235294117647,7,1,26,58,-136.7249999999999,0.41379310344827586,12,16,30,45,-32.28699999999981,0.5555555555555556,23,16,6,40,-12.538000000000693,0.525,20,12,8,43,57.15599999999995,0.6511627906976745,27,12,4,46,26.88900000000035,0.6086956521739131,24,14,8,45,106.22799999999984,0.7111111111111111,31,10,4,50,20.0,0.62,31,19,0,35,80.0,0.7142857142857143,25,10,0,True,2
CORE A - Asia Compression Breakout,8.0,15.0,0.5333333333333333,1440,220,-54.868000000000166,-0.24940000000000076,0.5590909090909091,0.9374905298175457,187.64099999999985,4,94,38,88,176,167.69600000000014,0.9528181818181826,0.6761363636363636,1.2260413381103734,117.39699999999993,5,112,44,20,396,112.82799999999997,0.6111111111111112,1.0696625231456185,34,11.66199999999958,0.5588235294117647,7,1,26,58,-119.69699999999966,0.43103448275862066,13,9,36,45,-32.13499999999976,0.5777777777777777,24,12,9,40,27.9879999999996,0.6,22,7,11,43,57.31400000000008,0.6744186046511628,28,9,6,46,24.875000000000227,0.6304347826086957,24,9,13,45,99.21799999999985,0.7333333333333333,31,8,6,50,-6.3969999999999345,0.64,32,17,1,35,50.0,0.7142857142857143,25,10,0,False,3
CORE A - Asia Compression Breakout,8.0,20.0,0.4,1440,220,-97.3610000000001,-0.4425500000000005,0.5681818181818182,0.8951787681047856,245.27200000000016,4,95,24,101,176,204.08700000000022,1.1595852272727285,0.7159090909090909,1.2680097335359186,99.39699999999993,4,119,31,26,396,106.72600000000011,0.6338383838383839,1.0631395238771357,34,16.02199999999948,0.5588235294117647,7,0,27,58,-138.83299999999963,0.43103448275862066,13,5,40,45,-58.19699999999966,0.5777777777777777,24,8,13,40,4.575999999999567,0.6,22,5,13,43,79.07100000000014,0.7209302325581395,29,6,8,46,40.266000000000304,0.6304347826086957,24,3,19,45,59.21799999999985,0.7333333333333333,31,8,6,50,-7.3969999999999345,0.7,35,14,1,35,112.0,0.8285714285714286,29,6,0,False,3
CORE A - Asia Compression Breakout,8.0,25.0,0.32,1440,220,-114.71900000000005,-0.5214500000000002,0.5727272727272728,0.8787667751279501,263.3770000000002,4,95,15,110,176,198.65200000000073,1.1287045454545497,0.7329545454545454,1.251163825692923,69.82199999999966,3,122,25,29,396,83.93300000000067,0.6439393939393939,1.0483152994514717,34,16.02199999999948,0.5588235294117647,7,0,27,58,-163.83299999999963,0.43103448275862066,13,5,40,45,-49.32799999999952,0.6,24,5,16,40,2.274999999999409,0.6,22,2,16,43,80.14500000000021,0.7209302325581395,29,3,11,46,25.266000000000304,0.6304347826086957,24,3,19,45,69.20800000000008,0.7555555555555555,32,6,7,50,22.17800000000034,0.74,37,10,3,35,82.0,0.8285714285714286,29,6,0,True,3
CORE A - Asia Compression Breakout,8.0,30.0,0.26666666666666666,1440,220,-71.19599999999969,-0.32361818181818036,0.5772727272727273,0.9218265506003885,242.86199999999963,4,96,6,118,176,233.70500000000015,1.327869318181819,0.75,1.2996705873905112,73.39699999999993,3,125,17,34,396,162.50900000000047,0.6540404040404041,1.0961240777775219,34,16.02199999999948,0.5588235294117647,7,0,27,58,-165.43599999999947,0.43103448275862066,13,2,43,45,-10.33599999999933,0.6222222222222222,25,1,19,40,23.408999999999423,0.6,22,0,18,43,65.14500000000021,0.7209302325581395,29,3,11,46,10.266000000000304,0.6304347826086957,24,3,19,45,68.8710000000001,0.7555555555555555,32,3,10,50,64.56799999999976,0.78,39,6,5,35,90.0,0.8571428571428571,30,5,0,True,3
CORE A - Asia Compression Breakout,8.0,35.0,0.22857142857142856,1440,220,-45.37299999999982,-0.20624090909090828,0.5818181818181818,0.9491858742262755,245.03899999999976,4,97,4,119,176,227.98500000000035,1.2953693181818202,0.7556818181818182,1.2872820198766879,88.39699999999993,3,126,14,36,396,182.61200000000053,0.6590909090909091,1.1082777848271645,34,16.02199999999948,0.5588235294117647,7,0,27,58,-162.6129999999996,0.43103448275862066,13,1,44,45,-15.33599999999933,0.6222222222222222,25,1,19,40,23.408999999999423,0.6,22,0,18,43,93.14500000000021,0.7441860465116279,30,2,11,46,-4.733999999999696,0.6304347826086957,24,3,19,45,90.1510000000003,0.7555555555555555,32,1,12,50,34.567999999999756,0.78,39,6,5,35,108.0,0.8857142857142857,31,4,0,False,3
CORE A - Asia Compression Breakout,10.0,8.0,1.25,1440,220,-109.86799999999994,-0.49939999999999973,0.44545454545454544,0.8693478571088809,233.92900000000031,10,61,96,63,176,65.51700000000005,0.37225568181818214,0.4715909090909091,1.0897020064760368,78.07100000000014,5,78,90,8,396,-44.350999999999885,0.45707070707070707,0.9717744168064126,34,12.748999999999796,0.5588235294117647,4,6,24,58,-144.99700000000007,0.3275862068965517,6,25,27,45,-43.48400000000015,0.4,17,27,1,40,12.66000000000031,0.475,14,19,7,43,53.20400000000018,0.5348837209302325,20,19,4,46,-17.347999999999956,0.45652173913043476,16,24,6,45,42.86500000000001,0.4888888888888889,22,21,2,50,14.0,0.46,23,27,0,35,26.0,0.4857142857142857,17,18,0,False,3
CORE A - Asia Compression Breakout,10.0,10.0,1.0,1440,220,-114.8739999999998,-0.5221545454545445,0.4818181818181818,0.8745536309054497,261.0620000000001,6,67,77,76,176,165.00899999999956,0.9375511363636339,0.5454545454545454,1.2222720623297683,90.0,5,88,72,16,396,50.13499999999976,0.51010101010101,1.03023648811649,34,15.348999999999705,0.5588235294117647,4,2,28,58,-129.59399999999982,0.3793103448275862,8,20,30,45,-71.60099999999989,0.4222222222222222,18,24,3,40,-11.767999999999802,0.5,14,17,9,43,82.74000000000001,0.6046511627906976,23,14,6,46,15.55600000000004,0.5217391304347826,18,18,10,45,63.724999999999454,0.5555555555555556,24,16,5,50,15.728000000000065,0.52,25,24,1,35,70.0,0.6,21,14,0,True,2
CORE A - Asia Compression Breakout,10.0,12.0,0.8333333333333334,1440,220,-69.29800000000046,-0.31499090909091115,0.509090909090909,0.9245763145378175,207.2670000000005,5,71,58,91,176,275.46299999999997,1.5651306818181816,0.6136363636363636,1.3772287559501961,82.0,5,97,58,21,396,206.1649999999995,0.5555555555555556,1.1250234231305913,34,14.305999999999585,0.5588235294117647,4,1,29,58,-126.49499999999989,0.39655172413793105,9,16,33,45,-31.120999999999867,0.5111111111111111,20,17,8,40,8.249999999999773,0.525,15,12,13,43,65.76199999999994,0.6046511627906976,23,12,8,46,16.86100000000033,0.5652173913043478,18,15,13,45,94.87399999999957,0.6222222222222222,26,12,7,50,33.728000000000065,0.58,28,21,1,35,130.0,0.7142857142857143,25,10,0,True,3
CORE A - Asia Compression Breakout,10.0,15.0,0.6666666666666666,1440,220,-13.780999999999722,-0.06264090909090783,0.5363636363636364,0.9848752407658414,185.2449999999999,5,75,39,106,176,183.8510000000001,1.0446079545454552,0.625,1.2224640925426231,117.39699999999993,5,97,49,30,396,170.0700000000004,0.5757575757575758,1.0978772261500878,34,11.305999999999585,0.5588235294117647,4,1,29,58,-107.46699999999964,0.41379310344827586,10,9,39,45,-31.968999999999824,0.5333333333333333,21,13,11,40,46.42900000000009,0.6,16,7,17,43,67.92000000000007,0.627906976744186,24,9,10,46,11.847000000000207,0.5869565217391305,18,10,18,45,93.67299999999977,0.6444444444444445,26,9,10,50,-21.66899999999987,0.58,28,20,2,35,100.0,0.7142857142857143,25,10,0,False,3
CORE A - Asia Compression Breakout,10.0,20.0,0.5,1440,220,-50.167999999999665,-0.22803636363636212,0.5454545454545454,0.9476392905712527,225.38799999999992,5,76,24,120,176,252.125,1.4325284090909092,0.6704545454545454,1.3008091572451905,107.39699999999993,4,105,34,37,396,201.95700000000033,0.601010101010101,1.1124307526837425,34,15.665999999999485,0.5588235294117647,4,0,30,58,-126.60299999999961,0.41379310344827586,10,5,43,45,-53.92499999999973,0.5333333333333333,21,8,16,40,23.017000000000053,0.6,16,5,19,43,91.67700000000013,0.6744186046511628,25,6,12,46,22.238000000000284,0.5869565217391305,18,4,24,45,61.555999999999585,0.6444444444444445,26,8,11,50,-1.668999999999869,0.66,32,16,2,35,170.0,0.8285714285714286,29,6,0,False,3
CORE A - Asia Compression Breakout,10.0,25.0,0.4,1440,220,-67.52599999999961,-0.3069363636363619,0.55,0.9307823908499832,243.49299999999994,5,76,15,129,176,245.18000000000052,1.3930681818181847,0.6875,1.2801733742733703,78.82199999999966,3,108,27,41,396,177.6540000000009,0.6111111111111112,1.0959948386037002,34,15.665999999999485,0.5588235294117647,4,0,30,58,-151.6029999999996,0.41379310344827586,10,5,43,45,-45.055999999999585,0.5555555555555556,21,5,19,40,20.715999999999894,0.6,16,2,22,43,92.7510000000002,0.6744186046511628,25,3,15,46,9.728000000000293,0.5869565217391305,18,3,25,45,73.54599999999982,0.6666666666666666,27,6,12,50,21.906000000000404,0.7,34,12,4,35,140.0,0.8285714285714286,29,6,0,True,3
CORE A - Asia Compression Breakout,10.0,30.0,0.3333333333333333,1440,220,-37.14999999999918,-0.16886363636363264,0.55,0.9606955252146414,233.0749999999996,5,76,6,138,176,276.23299999999995,1.5695056818181816,0.7045454545454546,1.316038707256352,76.42499999999973,3,111,19,46,396,239.08300000000077,0.6186868686868687,1.131419669717953,34,15.665999999999485,0.5588235294117647,4,0,30,58,-153.20599999999945,0.41379310344827586,10,2,46,45,-19.21099999999933,0.5555555555555556,21,1,23,40,41.84999999999991,0.6,16,0,24,43,77.7510000000002,0.6744186046511628,25,3,15,46,-5.271999999999707,0.5869565217391305,18,3,25,45,73.20899999999983,0.6666666666666666,27,3,15,50,58.29599999999982,0.74,36,8,6,35,150.0,0.8571428571428571,30,5,0,False,3
CORE A - Asia Compression Breakout,10.0,35.0,0.2857142857142857,1440,220,-9.326999999999316,-0.04239545454545144,0.5545454545454546,0.9899424388750032,235.25199999999973,5,77,4,139,176,262.51300000000015,1.4915511363636371,0.7102272727272727,1.2924062786822432,103.82199999999966,3,112,16,48,396,253.18600000000083,0.6237373737373737,1.1387221732150592,34,15.665999999999485,0.5588235294117647,4,0,30,58,-150.38299999999958,0.41379310344827586,10,1,47,45,-24.21099999999933,0.5555555555555556,21,1,23,40,41.84999999999991,0.6,16,0,24,43,107.7510000000002,0.6976744186046512,26,2,15,46,-20.271999999999707,0.5869565217391305,18,3,25,45,94.48900000000003,0.6666666666666666,27,1,17,50,18.29599999999982,0.74,36,8,6,35,170.0,0.8857142857142857,31,4,0,False,3
CORE A - Asia Compression Breakout,12.0,8.0,1.5,1440,220,-87.5839999999996,-0.39810909090908914,0.42727272727272725,0.8982559794244377,221.79500000000007,11,51,98,71,176,135.336,0.7689545454545456,0.44886363636363635,1.1775166090623503,96.07100000000014,11,73,94,9,396,47.75200000000041,0.43686868686868685,1.0294182152423716,34,15.698999999999842,0.5588235294117647,3,6,25,58,-138.38400000000001,0.3275862068965517,5,25,28,45,-47.749000000000024,0.35555555555555557,13,28,4,40,36.44600000000037,0.475,13,19,8,43,46.404000000000224,0.4883720930232558,17,20,6,46,-5.347999999999956,0.43478260869565216,15,25,6,45,60.68399999999997,0.4666666666666667,20,22,3,50,60.0,0.46,23,27,0,35,20.0,0.42857142857142855,15,20,0,False,3
CORE A - Asia Compression Breakout,12.0,10.0,1.2,1440,220,-88.69699999999943,-0.40316818181817926,0.4636363636363636,0.9056042331601095,249.03499999999985,6,56,79,85,176,253.53799999999956,1.4405568181818156,0.5227272727272727,1.3268657563068538,84.0,7,83,75,18,396,164.84100000000012,0.4898989898989899,1.0961007827817173,34,18.29899999999975,0.5588235294117647,3,2,29,58,-123.08799999999974,0.3793103448275862,6,20,32,45,-75.86599999999976,0.37777777777777777,14,25,6,40,12.018000000000256,0.5,13,17,10,43,79.94000000000005,0.5581395348837209,20,15,8,46,36.266000000000076,0.5,17,18,11,45,83.54399999999941,0.5333333333333333,22,17,6,50,65.72800000000007,0.52,25,24,1,35,68.0,0.5428571428571428,19,16,0,True,3
CORE A - Asia Compression Breakout,12.0,12.0,1.0,1440,220,-34.4050000000002,-0.15638636363636454,0.4909090909090909,0.9634756373318157,189.24000000000024,5,60,59,101,176,375.99199999999996,2.1363181818181816,0.5909090909090909,1.4886071540886632,75.08899999999994,7,92,61,23,396,341.58699999999976,0.5353535353535354,1.1995843392782435,34,17.25599999999963,0.5588235294117647,3,1,30,58,-117.9889999999998,0.39655172413793105,7,16,35,45,-33.38599999999974,0.4666666666666667,16,18,11,40,34.03599999999983,0.525,14,12,14,43,65.67799999999988,0.5581395348837209,20,12,11,46,37.57100000000037,0.5434782608695652,17,15,14,45,116.69299999999953,0.6,24,13,8,50,89.72800000000007,0.58,28,21,1,35,132.0,0.6571428571428571,23,12,0,True,3
CORE A - Asia Compression Breakout,12.0,15.0,0.8,1440,220,20.405000000000427,0.09275000000000194,0.5181818181818182,1.0217689092394915,168.99299999999994,5,63,40,117,176,304.3499999999999,1.7292613636363632,0.6079545454545454,1.354823666569513,97.39699999999993,5,93,50,33,396,324.75500000000034,0.5580808080808081,1.180912330036945,34,14.25599999999963,0.5588235294117647,3,1,30,58,-102.66799999999967,0.41379310344827586,7,9,42,45,-35.233999999999696,0.4888888888888889,17,14,14,40,74.21500000000015,0.6,15,7,18,43,69.83600000000001,0.5813953488372093,21,9,13,46,32.557000000000244,0.5652173913043478,17,10,19,45,114.46199999999953,0.6222222222222222,24,9,12,50,34.33100000000013,0.58,28,20,2,35,123.0,0.6857142857142857,24,11,0,True,3
CORE A - Asia Compression Breakout,12.0,20.0,0.6,1440,220,-28.23599999999942,-0.1283454545454519,0.5272727272727272,0.9714590109914553,217.93399999999974,5,63,25,132,176,383.6239999999998,2.179681818181817,0.6534090909090909,1.4386901412960442,75.39699999999993,4,101,35,40,396,355.3880000000004,0.5833333333333334,1.190680280503705,34,18.61599999999953,0.5588235294117647,3,0,31,58,-121.80399999999963,0.41379310344827586,7,5,46,45,-62.1899999999996,0.4888888888888889,17,9,19,40,50.80300000000011,0.6,15,5,20,43,86.33900000000017,0.627906976744186,21,6,16,46,42.94800000000032,0.5652173913043478,17,4,25,45,82.34499999999935,0.6222222222222222,24,8,13,50,62.33100000000013,0.66,32,16,2,35,196.0,0.8,28,7,0,True,3
CORE A - Asia Compression Breakout,12.0,25.0,0.48,1440,220,-50.59399999999937,-0.22997272727272441,0.5318181818181819,0.9499936743391668,242.7049999999997,5,63,16,141,176,412.68900000000053,2.3448238636363667,0.6761363636363636,1.4629563360073419,75.0,4,104,27,45,396,362.09500000000116,0.5959595959595959,1.1902585839542705,34,18.61599999999953,0.5588235294117647,3,0,31,58,-146.80399999999963,0.41379310344827586,7,5,46,45,-58.32099999999946,0.5111111111111111,17,6,22,40,48.50199999999995,0.6,15,2,23,43,87.41300000000024,0.627906976744186,21,3,19,46,30.43800000000033,0.5652173913043478,17,3,26,45,96.33499999999958,0.6444444444444445,25,6,14,50,87.91600000000062,0.7,33,12,5,35,198.0,0.8285714285714286,29,6,0,True,3
CORE A - Asia Compression Breakout,12.0,30.0,0.4,1440,220,-16.894999999999072,-0.07679545454545032,0.5318181818181819,0.9827258849980532,216.82299999999964,5,63,6,151,176,449.74199999999996,2.5553522727272724,0.6931818181818182,1.5051192315986197,70.42499999999973,4,107,19,50,396,432.8470000000009,0.6035353535353535,1.2316645980750596,34,18.61599999999953,0.5588235294117647,3,0,31,58,-148.40699999999947,0.41379310344827586,7,2,49,45,-29.152999999999338,0.5111111111111111,17,1,27,40,69.63599999999997,0.6,15,0,25,43,72.41300000000024,0.627906976744186,21,3,19,46,15.43800000000033,0.5652173913043478,17,3,26,45,95.99799999999959,0.6444444444444445,25,3,17,50,128.30600000000004,0.74,35,8,7,35,210.0,0.8571428571428571,30,5,0,True,3
CORE A - Asia Compression Breakout,12.0,35.0,0.34285714285714286,1440,220,12.928000000000793,0.058763636363639966,0.5363636363636364,1.0134634410505825,218.99999999999977,5,64,4,152,176,438.02200000000016,2.4887613636363644,0.6988636363636364,1.4791901873780207,85.42499999999973,4,108,16,52,396,450.95000000000095,0.6085858585858586,1.2405941787892987,34,18.61599999999953,0.5588235294117647,3,0,31,58,-145.5839999999996,0.41379310344827586,7,1,50,45,-34.15299999999934,0.5111111111111111,17,1,27,40,69.63599999999997,0.6,15,0,25,43,104.41300000000024,0.6511627906976745,22,2,19,46,0.43800000000032924,0.5652173913043478,17,3,26,45,117.27799999999979,0.6444444444444445,25,1,19,50,88.30600000000004,0.74,35,8,7,35,232.0,0.8857142857142857,31,4,0,True,3
CORE A - Asia Compression Breakout,15.0,8.0,1.875,1440,220,-11.276999999999816,-0.051259090909090074,0.42727272727272725,0.9868998068136805,189.88000000000034,11,40,98,82,176,159.34100000000035,0.9053465909090929,0.4090909090909091,1.1962298586720397,96.07100000000014,11,61,100,15,396,148.06400000000053,0.41919191919191917,1.0885106098076387,34,24.69899999999984,0.5588235294117647,3,6,25,58,-137.44100000000026,0.3275862068965517,3,25,30,45,-23.389999999999873,0.35555555555555557,10,28,7,40,59.68700000000035,0.475,11,19,10,43,65.16800000000012,0.4883720930232558,13,20,10,46,28.86400000000026,0.43478260869565216,13,25,8,45,51.47700000000009,0.4222222222222222,15,23,7,50,60.0,0.4,20,30,0,35,19.0,0.37142857142857144,13,22,0,True,3
CORE A - Asia Compression Breakout,15.0,10.0,1.5,1440,220,-16.70299999999952,-0.07592272727272509,0.4590909090909091,0.982225897005336,207.40999999999985,6,43,79,98,176,288.90599999999995,1.6415113636363634,0.48295454545454547,1.3459782214286482,75.0,7,69,80,27,396,272.20300000000043,0.4696969696969697,1.153372898822896,34,27.29899999999975,0.5588235294117647,3,2,29,58,-123.34899999999993,0.3793103448275862,3,20,35,45,-48.50699999999961,0.37777777777777777,11,25,9,40,35.25900000000024,0.5,11,17,12,43,92.59500000000003,0.5348837209302325,15,15,13,46,76.47800000000029,0.5,15,18,13,45,69.44999999999959,0.4888888888888889,15,18,12,50,67.97800000000007,0.46,22,26,2,35,75.0,0.4857142857142857,17,18,0,True,3
CORE A - Asia Compression Breakout,15.0,12.0,1.25,1440,220,44.27299999999968,0.20124090909090767,0.4863636363636364,1.0469947976982916,153.76800000000026,5,46,59,115,176,442.00299999999993,2.5113806818181814,0.5568181818181818,1.5345334050877073,75.08899999999994,7,78,65,33,396,486.2759999999996,0.5176767676767676,1.2748909257209529,34,26.25599999999963,0.5588235294117647,3,1,30,58,-115.25,0.39655172413793105,4,16,38,45,-0.02699999999958891,0.4666666666666667,13,18,14,40,54.960999999999785,0.525,11,12,17,43,78.33299999999986,0.5348837209302325,15,12,16,46,77.78300000000058,0.5434782608695652,15,15,16,45,106.5989999999997,0.5555555555555556,17,14,14,50,83.62099999999964,0.52,24,23,3,35,174.0,0.6285714285714286,22,13,0,True,3
CORE A - Asia Compression Breakout,15.0,15.0,1.0,1440,220,99.92600000000039,0.45420909090909267,0.5136363636363637,1.1065928497901236,147.32200000000057,5,48,40,132,176,361.3609999999999,2.0531874999999995,0.5738636363636364,1.389764293349239,95.75400000000036,5,79,54,43,396,461.28700000000026,0.5404040404040404,1.2473943221590684,34,23.25599999999963,0.5588235294117647,3,1,30,58,-99.92899999999986,0.41379310344827586,4,9,45,45,1.1250000000004547,0.4888888888888889,14,14,17,40,89.98300000000017,0.6,11,7,22,43,85.49099999999999,0.5581395348837209,16,9,18,46,72.76900000000046,0.5652173913043478,15,10,21,45,101.36799999999971,0.5777777777777777,17,10,18,50,22.223999999999705,0.52,24,22,4,35,165.0,0.6571428571428571,23,12,0,True,4
CORE A - Asia Compression Breakout,15.0,20.0,0.75,1440,220,51.28500000000054,0.2331136363636388,0.5227272727272727,1.0518332401813992,178.5079999999998,5,48,25,147,176,444.63499999999976,2.526335227272726,0.6193181818181818,1.4613099715413032,67.39699999999993,4,87,39,50,396,495.9200000000003,0.5656565656565656,1.2538914111472215,34,27.61599999999953,0.5588235294117647,3,0,31,58,-119.06499999999983,0.41379310344827586,4,5,49,45,-25.83099999999945,0.4888888888888889,14,9,22,40,66.57100000000014,0.6,11,5,24,43,101.99400000000014,0.6046511627906976,16,6,21,46,83.16000000000054,0.5652173913043478,15,4,27,45,64.25099999999952,0.5777777777777777,17,9,19,50,52.223999999999705,0.6,28,18,4,35,245.0,0.7714285714285715,27,8,0,True,3
CORE A - Asia Compression Breakout,15.0,25.0,0.6,1440,220,28.92700000000059,0.13148636363636632,0.5272727272727272,1.0285879186963434,202.92299999999977,5,48,16,156,176,486.7830000000006,2.765812500000003,0.6420454545454546,1.498387963735584,75.0,4,90,30,56,396,515.7100000000012,0.5782828282828283,1.2593363291118875,34,27.61599999999953,0.5588235294117647,3,0,31,58,-144.06499999999983,0.41379310344827586,4,5,49,45,-21.961999999999307,0.5111111111111111,14,6,25,40,64.26999999999998,0.6,11,2,27,43,103.06800000000021,0.6046511627906976,16,3,24,46,70.65000000000055,0.5652173913043478,15,3,28,45,100.32399999999984,0.6,18,6,21,50,70.8090000000002,0.64,29,14,7,35,245.0,0.8,28,7,0,True,3
