variant,filter,tp,sl,h,train_score,train_n,train_ev,train_pf,train_wr,train_pos_years
1000,BIG_GAP & BIG_PREV_MOVE,30.0,12.0,480,1.8131968772963436,138,0.732289855072469,1.2029485539393392,0.4492753623188406,4
1000,BIG_GAP,10.0,25.0,480,1.8090305436168563,228,0.7428991228070219,1.2331841466554159,0.5482456140350878,3
1000,gap_ratio_range>=0.35,10.0,25.0,480,1.8090305436168563,228,0.7428991228070219,1.2331841466554159,0.5482456140350878,3
1000,BIG_GAP,12.0,15.0,480,1.801598421816979,228,0.7413859649122869,1.227717410340212,0.5263157894736842,3
1000,gap_ratio_range>=0.35,12.0,15.0,480,1.801598421816979,228,0.7413859649122869,1.227717410340212,0.5263157894736842,3
1000,BIG_GAP & BIG_PREV_MOVE,30.0,25.0,1440,1.7952090038510466,138,0.7424492753623145,1.148576416984967,0.47101449275362317,4
1000,ThuFri & HIGH_VOL,20.0,10.0,480,1.7905672766396465,342,0.7248187134502955,1.1944346180967083,0.47953216374269003,4
1000,Thu,25.0,30.0,480,1.789351999317619,261,0.7243946360153266,1.1940416456700431,0.5363984674329502,4
1000,BIG_GAP & BIG_PREV_MOVE,20.0,12.0,480,1.7889742896305636,138,0.7222101449275409,1.200155039071052,0.4492753623188406,4
1000,ThuFri & HIGH_VOL,15.0,30.0,480,1.7881025221498383,342,0.7232485380116935,1.195790850149167,0.5175438596491229,4
1000,HIGH_VOL & BIG_GAP,15.0,25.0,480,1.7733433153656795,198,0.7366666666666685,1.2036334597724099,0.5151515151515151,3
1000,ThuFri & HIGH_VOL,25.0,10.0,480,1.7713270705314235,342,0.7167573099415234,1.1922721243814312,0.47953216374269003,4
1000,Thu,20.0,30.0,480,1.7675704882863619,261,0.7152643678160936,1.1915959452483318,0.5363984674329502,4
1000,Thu,30.0,8.0,480,1.76125936977647,261,0.7079195402298905,1.2054192334759755,0.47126436781609193,4
1000,BIG_GAP,20.0,10.0,1440,1.7531133472592324,228,0.7145219298245646,1.1736398596479267,0.43859649122807015,4
1000,gap_ratio_range>=0.35,20.0,10.0,1440,1.7531133472592324,228,0.7145219298245646,1.1736398596479267,0.43859649122807015,4
1000,gap_ratio_range_Q4,20.0,10.0,480,1.7464395434888118,257,0.7235019455253,1.2065449213543078,0.4708171206225681,3
1000,HIGH_VOL & BIG_GAP,25.0,15.0,1440,1.7312328549344944,198,0.7105101010101058,1.1551176440104054,0.4696969696969697,4
1000,BIG_GAP,12.0,20.0,480,1.7272996436837476,228,0.7129824561403576,1.2122558978831883,0.5350877192982456,3
1000,gap_ratio_range>=0.35,12.0,20.0,480,1.7272996436837476,228,0.7129824561403576,1.2122558978831883,0.5350877192982456,3
