family,param,tp,sl,robust_score,positive_train_years,train_n,train_net,train_expectancy,train_pf,train_positive_rate,train_max_dd,train_tp,train_sl,train_eod,oos_n,oos_net,oos_expectancy,oos_pf,oos_positive_rate,oos_max_dd,oos_tp,oos_sl,oos_eod,all_n,all_net,all_expectancy,all_pf,all_positive_rate,all_max_dd,all_tp,all_sl,all_eod
morning_momentum_fade,th=3.0,30.0,35.0,0.2337870060529313,2,323,147.1049999999998,0.4554334365325071,1.0534277785223272,0.541795665634675,443.98700000000144,60,44,219,135,151.74999999999955,1.1240740740740707,1.0768191068228525,0.5481481481481482,497.24400000000014,69,53,13,458,298.85499999999934,0.652521834061134,1.063199403311183,0.5436681222707423,497.24400000000014,129,97,232
morning_momentum_cont,th=5.0,10.0,15.0,-1.795030843281369,1,173,-208.17299999999977,-1.2033121387283223,0.8096674416882366,0.5260115606936416,268.1729999999998,88,68,17,111,-240.0,-2.1621621621621623,0.7037037037037037,0.5135135135135135,255.0,57,54,0,284,-448.1729999999998,-1.578073943661971,0.764582008086218,0.5211267605633803,448.1729999999998,145,122,17
morning_momentum_cont,th=5.0,10.0,20.0,-1.9554208660922854,1,173,-240.933,-1.3926763005780347,0.8003030270378692,0.5722543352601156,320.933,96,54,23,111,-285.5600000000004,-2.572612612612616,0.6914732702363972,0.5765765765765766,325.5600000000004,64,46,1,284,-526.4930000000004,-1.8538485915492973,0.753058202586896,0.573943661971831,526.4930000000004,160,100,24
morning_momentum_cont,th=5.0,10.0,25.0,-1.6820426000442448,1,173,-193.9890000000005,-1.1213236994219682,0.8409338206172934,0.6069364161849711,303.9890000000005,102,36,35,111,-270.5600000000004,-2.437477477477481,0.7240760381822628,0.6396396396396397,320.5600000000004,71,39,1,284,-464.5490000000009,-1.635735915492961,0.7888518250686666,0.6197183098591549,464.5490000000009,173,75,36
morning_momentum_cont,th=5.0,10.0,30.0,-1.8224920488228302,1,173,-225.54000000000087,-1.303699421965323,0.8212000856184739,0.6184971098265896,335.5400000000009,103,27,43,111,-185.5600000000004,-1.6717117117117153,0.8078213679108494,0.7027027027027027,270.0,78,32,1,284,-411.1000000000013,-1.44753521126761,0.8153993991836437,0.6514084507042254,411.1000000000013,181,59,44
morning_momentum_cont,th=5.0,10.0,35.0,-1.7886890436643987,1,173,-203.83100000000013,-1.1782138728323708,0.8381909675391221,0.630057803468208,313.83100000000013,105,19,49,111,-222.58000000000038,-2.0052252252252285,0.7823348784447179,0.7207207207207207,307.02,80,29,2,284,-426.4110000000005,-1.5014471830985934,0.8131645489753451,0.6654929577464789,426.4110000000005,185,48,51
morning_momentum_cont,th=5.0,15.0,15.0,-1.9799685360226302,0,173,-235.76800000000003,-1.362820809248555,0.8161611451642959,0.43352601156069365,280.76800000000003,67,79,27,111,-293.1999999999998,-2.6414414414414398,0.6992820512820515,0.4144144144144144,315.0,45,65,1,284,-528.9679999999998,-1.8625633802816897,0.765681153822131,0.426056338028169,535.768,112,144,28
morning_momentum_cont,th=5.0,15.0,20.0,-2.136363488938556,0,173,-272.27400000000034,-1.5738381502890193,0.8079273002778721,0.47398843930635837,332.27400000000034,73,62,38,111,-253.76000000000022,-2.286126126126128,0.766240465750396,0.5045045045045045,300.5600000000004,55,54,2,284,-526.0340000000006,-1.8522323943661991,0.789848416993692,0.4859154929577465,542.8340000000007,128,116,40
morning_momentum_cont,th=5.0,15.0,25.0,-2.174435010372043,0,173,-291.53000000000065,-1.6851445086705241,0.8052328513982704,0.49710982658959535,376.53000000000065,77,45,51,111,-243.76000000000022,-2.196036036036038,0.7935217185064714,0.5675675675675675,320.0,62,47,2,284,-535.2900000000009,-1.884823943661975,0.8000689481816688,0.5246478873239436,557.090000000001,139,92,53
morning_momentum_cont,th=5.0,15.0,30.0,-2.432423805632389,0,173,-353.09100000000126,-2.0409884393063655,0.7756277626257869,0.5086705202312138,428.09100000000126,78,35,60,111,-208.76000000000022,-1.8807207207207226,0.8310401761144743,0.6216216216216216,330.0,68,41,2,284,-561.8510000000015,-1.9783485915493009,0.7999992168711577,0.5528169014084507,643.6510000000017,146,76,62
morning_momentum_cont,th=5.0,15.0,35.0,-2.5673466241113787,0,173,-383.2320000000009,-2.215213872832375,0.7632653313359994,0.5144508670520231,462.02200000000084,79,26,68,111,-230.7800000000002,-2.0790990990991007,0.8228285402815949,0.6486486486486487,375.5600000000004,71,37,3,284,-614.0120000000011,-2.162014084507046,0.7898230474720207,0.5669014084507042,728.7920000000013,150,63,71
morning_momentum_cont,th=5.0,20.0,15.0,-1.6755529898521089,0,173,-210.08099999999968,-1.214341040462426,0.8459185252607192,0.3872832369942196,213.6389999999999,50,84,39,111,-208.19999999999982,-1.875675675675674,0.7988405797101451,0.3783783783783784,240.0,41,69,1,284,-418.2809999999995,-1.4728204225352095,0.8256029645924167,0.38380281690140844,453.6389999999999,91,153,40
morning_momentum_cont,th=5.0,20.0,20.0,-1.9161531784547354,0,173,-277.8569999999995,-1.6061098265895926,0.8179892925244844,0.42196531791907516,277.8569999999995,54,67,52,111,-218.76000000000022,-1.9708108108108129,0.8185407611400509,0.45045045045045046,265.5600000000004,49,60,2,284,-496.61699999999973,-1.7486514084507032,0.8182326271879693,0.43309859154929575,543.4169999999999,103,127,54
morning_momentum_cont,th=5.0,20.0,25.0,-1.8486149057405308,0,173,-274.43299999999954,-1.5863179190751417,0.8280455123333061,0.4508670520231214,315.41499999999974,57,48,68,111,-193.57600000000002,-1.743927927927928,0.8533932758547566,0.5135135135135135,285.3760000000002,56,52,3,284,-468.00899999999956,-1.6479190140845055,0.8395217428426534,0.4753521126760563,560.7909999999999,113,100,71
morning_momentum_cont,th=5.0,20.0,30.0,-2.1059269634014433,0,173,-330.43399999999974,-1.9100231213872818,0.8024043906680365,0.4624277456647399,370.43399999999974,58,37,78,111,-103.57600000000002,-0.9331171171171173,0.9244178240132636,0.5765765765765766,350.3760000000002,63,45,3,284,-434.00999999999976,-1.5282042253521118,0.8573578952557802,0.5070422535211268,680.81,121,82,81
morning_momentum_cont,th=5.0,20.0,35.0,-2.2779731234568663,0,173,-365.57499999999936,-2.1131502890173373,0.7883687475215859,0.4682080924855491,405.57499999999936,59,28,86,111,-130.596,-1.1765405405405405,0.9103908615091575,0.6036036036036037,390.3760000000002,66,41,4,284,-496.17099999999937,-1.7470809859154908,0.8442070816761185,0.5211267605633803,755.9509999999996,125,69,90
morning_momentum_cont,th=5.0,25.0,15.0,-1.6484658481756964,0,173,-252.3100000000004,-1.4584393063583838,0.8236126034740574,0.35260115606936415,252.3100000000004,37,88,48,111,-283.1999999999998,-2.5513513513513497,0.7515789473684212,0.3153153153153153,310.0,34,76,1,284,-535.5100000000002,-1.8855985915492965,0.7916652888173228,0.3380281690140845,562.3100000000004,71,164,49
morning_momentum_cont,th=5.0,25.0,20.0,-1.8535413576001256,0,173,-320.08600000000024,-1.8502080924855506,0.8016307766485473,0.3872832369942196,325.08600000000024,41,71,61,111,-288.7600000000002,-2.6014414414414433,0.785397901245578,0.38738738738738737,315.5600000000004,42,67,2,284,-608.8460000000005,-2.1438239436619733,0.7942494914919737,0.3873239436619718,635.6460000000006,83,138,63
morning_momentum_cont,th=5.0,25.0,25.0,-2.100060619993339,0,173,-351.172,-2.0298959537572254,0.7943311216699862,0.41040462427745666,401.172,43,52,78,111,-213.57600000000002,-1.9241081081081084,0.8547473571385823,0.4594594594594595,345.3760000000002,50,58,3,284,-564.748,-1.988549295774648,0.8222855217020117,0.4295774647887324,696.5480000000002,93,110,81
morning_momentum_cont,th=5.0,25.0,30.0,-2.3921318433658114,0,173,-395.35300000000007,-2.2852774566473992,0.7771119657859454,0.4277456647398844,445.35300000000007,43,40,90,111,-173.57600000000002,-1.563747747747748,0.8901679094089001,0.5135135135135135,430.3760000000002,56,52,3,284,-568.9290000000001,-2.0032711267605636,0.8303805733196189,0.4612676056338028,825.7290000000003,99,92,93
morning_momentum_cont,th=5.0,25.0,35.0,-2.704599158665951,0,173,-440.4939999999997,-2.5462080924855472,0.7611093786861107,0.43352601156069365,490.4939999999997,44,31,98,111,-183.38600000000088,-1.652126126126134,0.8900165287670111,0.5495495495495496,505.3760000000002,59,47,5,284,-623.8800000000006,-2.1967605633802836,0.8223227734598271,0.4788732394366197,945.8699999999999,103,78,103
morning_momentum_cont,th=5.0,30.0,15.0,-1.8534959943517952,0,173,-287.0120000000006,-1.6590289017341076,0.8016901922281001,0.34104046242774566,287.06800000000203,26,89,58,111,-308.1199999999999,-2.775855855855855,0.7432333333333334,0.27927927927927926,420.0,29,80,2,284,-595.1320000000005,-2.0955352112676073,0.7751920737085569,0.31690140845070425,707.068000000002,55,169,60
morning_momentum_cont,th=5.0,30.0,20.0,-2.0025110437112215,0,173,-339.78800000000047,-1.9640924855491357,0.7922353949715273,0.37572254335260113,349.78800000000047,30,72,71,111,-305.2500000000009,-2.750000000000008,0.7858736215943203,0.35135135135135137,407.130000000001,36,71,4,284,-645.0380000000014,-2.2712605633802867,0.7892726151884,0.36619718309859156,746.9180000000015,66,143,75
morning_momentum_cont,th=5.0,30.0,25.0,-2.196491492293632,0,173,-365.87400000000025,-2.1148786127167645,0.7890392966016131,0.3988439306358382,425.87400000000025,32,53,88,111,-210.0660000000007,-1.892486486486493,0.8662320361493039,0.42342342342342343,435.3760000000002,44,62,5,284,-575.940000000001,-2.0279577464788767,0.825720890162765,0.4084507042253521,801.2500000000005,76,115,93
morning_momentum_cont,th=5.0,30.0,30.0,-2.5390795090670863,0,173,-415.0550000000003,-2.3991618497109846,0.770133371436293,0.4161849710982659,475.0550000000003,32,41,100,111,-178.9260000000013,-1.6119459459459575,0.8947726855707201,0.4774774774774775,530.3760000000002,49,56,6,284,-593.9810000000016,-2.091482394366203,0.8305820576666918,0.44014084507042256,945.4310000000005,81,97,106
morning_momentum_cont,th=5.0,30.0,35.0,-2.8530875989111015,0,173,-460.1959999999999,-2.6600924855491326,0.7553157607900997,0.42196531791907516,520.1959999999999,33,32,108,111,-128.73600000000215,-1.1597837837838032,0.9273661190839958,0.5225225225225225,550.3760000000002,53,50,8,284,-588.9320000000021,-2.07370422535212,0.8387888220945579,0.4612676056338028,1010.5720000000001,86,82,116
morning_momentum_fade,th=5.0,10.0,15.0,-1.077693209510502,2,173,-30.278999999999314,-0.17502312138727927,0.9700157749167937,0.5895953757225434,290.20799999999963,96,66,11,111,160.0,1.4414414414414414,1.280701754385965,0.6576576576576577,75.0,73,38,0,284,129.72100000000069,0.45676408450704464,1.0821106814589667,0.6161971830985915,290.20799999999963,169,104,11
morning_momentum_fade,th=5.0,10.0,20.0,-0.9474000283834122,2,173,-39.623999999999114,-0.22904046242774054,0.96402187888165,0.6416184971098265,232.0019999999995,104,51,18,111,162.0699999999997,1.4600900900900875,1.2581020177408304,0.7117117117117117,80.0,79,31,1,284,122.4460000000006,0.43114788732394577,1.070808076952881,0.6690140845070423,242.0019999999995,183,82,19
morning_momentum_fade,th=5.0,10.0,25.0,-1.3186431727195655,1,173,-75.24299999999971,-0.4349306358381486,0.9357794876390687,0.6705202312138728,270.60199999999986,107,40,26,111,147.0699999999997,1.3249549549549524,1.2153515001537487,0.7477477477477478,105.0,83,27,1,284,71.827,0.2529119718309859,1.0387298369159343,0.7007042253521126,270.60199999999986,190,67,27
morning_momentum_fade,th=5.0,10.0,30.0,-0.7749983737346587,2,173,9.586000000000013,0.05541040462427753,1.0085834066077726,0.6878612716763006,273.77199999999993,110,26,37,111,252.0699999999997,2.2709009009008985,1.3951373975201034,0.8018018018018018,120.0,89,21,1,284,261.6559999999997,0.9213239436619709,1.1491141687410524,0.7323943661971831,273.77199999999993,199,47,38
morning_momentum_fade,th=5.0,10.0,35.0,-1.0625529856738325,2,173,-28.443999999999733,-0.16441618497109672,0.975581111847505,0.6936416184971098,361.5920000000001,111,21,41,111,282.0699999999997,2.5411711711711686,1.4421645008072979,0.8288288288288288,140.0,92,18,1,284,253.62599999999998,0.8930492957746478,1.1406871440885837,0.7464788732394366,361.5920000000001,203,39,42
morning_momentum_fade,th=5.0,15.0,15.0,-0.8191407686676216,1,173,7.320000000001528,0.04231213872833253,1.006320113762049,0.5202312138728323,274.2639999999992,73,75,25,111,124.46000000000004,1.1212612612612616,1.1626928104575165,0.5405405405405406,180.0,59,51,1,284,131.78000000000156,0.4640140845070478,1.0685209652419119,0.528169014084507,274.2639999999992,132,126,26
morning_momentum_fade,th=5.0,15.0,20.0,-0.4270235192350126,1,173,26.66000000000099,0.1541040462427803,1.0213569258203319,0.5780346820809249,222.19799999999987,80,55,38,111,126.52999999999975,1.1399099099099077,1.1457836461465782,0.6036036036036037,132.9300000000003,66,43,2,284,153.19000000000074,0.5394014084507068,1.0723879225247461,0.5880281690140845,222.19799999999987,146,98,40
morning_momentum_fade,th=5.0,15.0,25.0,-0.20979758289647563,2,173,26.121000000000777,0.15098843930636288,1.0200923659624357,0.6127167630057804,242.9979999999996,83,42,48,111,71.52999999999975,0.6444144144144122,1.0727722218265794,0.6396396396396397,147.9300000000003,70,39,2,284,97.65100000000052,0.3438415492957765,1.0427735552191526,0.6232394366197183,242.9979999999996,153,81,50
morning_momentum_fade,th=5.0,15.0,30.0,0.3476518973016864,3,173,115.9500000000005,0.6702312138728352,1.0923744659289991,0.630057803468208,256.16799999999967,86,28,59,111,146.52999999999975,1.3200900900900878,1.146833946268776,0.6936936936936937,232.9300000000003,76,33,2,284,262.48000000000025,0.9242253521126769,1.1164948403277726,0.6549295774647887,256.16799999999967,162,61,61
morning_momentum_fade,th=5.0,15.0,35.0,-0.13345206943954097,1,173,72.92000000000075,0.42150289017341475,1.0555264927313754,0.6358381502890174,348.98799999999983,87,23,63,111,126.8100000000004,1.142432432432436,1.1210423328401664,0.7117117117117117,282.64999999999964,78,29,4,284,199.73000000000116,0.703274647887328,1.0845992010663748,0.6654929577464789,348.98799999999983,165,52,67
morning_momentum_fade,th=5.0,20.0,15.0,-0.4958909391246972,2,173,44.98000000000047,0.26000000000000273,1.03651338567081,0.47398843930635837,236.21000000000004,56,79,38,111,104.46000000000004,0.9410810810810815,1.1160666666666668,0.4594594594594595,230.0,50,60,1,284,149.4400000000005,0.5261971830985933,1.0700978527372829,0.46830985915492956,236.21000000000004,106,139,39
morning_momentum_fade,th=5.0,20.0,20.0,-0.15612144576667608,1,173,51.08999999999992,0.29531791907514404,1.037838642519258,0.5260115606936416,216.42400000000043,62,59,52,111,136.52999999999975,1.2299999999999978,1.132820328232467,0.5315315315315315,187.9300000000003,58,51,2,284,187.61999999999966,0.6606338028169002,1.0788936886310587,0.528169014084507,216.42400000000043,120,110,54
morning_momentum_fade,th=5.0,20.0,25.0,0.074736135977234,2,173,45.5509999999997,0.2633005780346804,1.032034268530591,0.5606936416184971,199.63400000000001,65,46,62,111,61.529999999999745,0.554324324324322,1.0520149121249776,0.5675675675675675,262.9300000000003,62,47,2,284,107.08099999999945,0.37704577464788536,1.0411079068638966,0.5633802816901409,262.9300000000003,127,93,64
morning_momentum_fade,th=5.0,20.0,30.0,0.6221480227158039,3,173,130.37999999999943,0.7536416184971065,1.0933207455066394,0.5780346820809249,217.8040000000001,68,32,73,111,133.6299999999992,1.2038738738738666,1.108569014404913,0.6216216216216216,270.83000000000084,68,40,3,284,264.0099999999986,0.9296126760563332,1.1004624522488462,0.5950704225352113,270.83000000000084,136,72,76
morning_momentum_fade,th=5.0,20.0,35.0,0.1262476948291274,2,173,92.1400000000001,0.5326011560693648,1.0633109264599683,0.5838150289017341,315.62400000000025,69,26,78,111,143.90999999999985,1.2964864864864851,1.1123813986177813,0.6486486486486487,345.5500000000002,71,35,5,284,236.04999999999995,0.8311619718309857,1.0862785175080878,0.6091549295774648,345.5500000000002,140,61,83
