family,variant,exit,exit_type,initial_rr,n_2023,n_2024,n_2025,n_2026,net_2023,net_2024,net_2025,net_2026,n,positive,negative,win_rate,tp_count,sl_count,eod_count,net,ev,pf,max_dd,max_loss_streak,streak_start,streak_end,avg_tp,avg_sl,avg_rr
asia_compress_pos_840,r<=.55,ASIAx025_R125,asia,1.25,207,183,143,73,-66.71287499999988,-146.91128125000031,-211.3503124999998,-15.177500000000947,606,238,368,0.3927392739273927,227,359,20,-440.15196875000095,-0.7263233807755791,0.8139022440449852,547.0362812500011,9,2023-04-17,2023-04-28,8.20295456889439,6.562363655115512,1.25
asia_compress_pos_840,r<=.55,ASIAx033_R1,asia,1.0,207,183,143,73,-40.98229500000001,-135.0102200000004,-224.94369500000136,70.38994999999905,606,275,331,0.4537953795379538,267,323,16,-330.54626000000275,-0.5454558745874633,0.8625949880049625,463.53752000000185,9,2025-03-12,2025-03-26,7.487376427392741,7.487376427392741,1.0
asia_compress_pos_840,r<=.55,ASIAx033_R125,asia,1.25,207,183,143,73,-82.58470375000016,-153.85793750000028,-257.4826325000019,176.40650249999857,606,242,364,0.39933993399339934,231,355,20,-317.51877125000374,-0.5239583683993461,0.8788465632890072,518.7619575000027,9,2023-04-17,2023-04-28,9.359220534240924,7.487376427392741,1.25
asia_compress_pos_840,r<=.55,PREVx025_R1,prev,1.0,209,186,146,75,-104.17399999999935,-165.26474999999948,-390.84462499999984,388.1727500000005,616,279,337,0.45292207792207795,249,284,83,-272.11062499999815,-0.4417380275973996,0.9242903400777966,723.1634999999992,12,2025-04-18,2025-05-28,12.659825284090907,12.659825284090907,1.0
asia_compress_pos_840,r<=.55,PREVx025_R125,prev,1.25,209,186,146,75,-100.86953124999921,-117.16671874999962,-361.42993749999937,570.6875312500006,616,261,355,0.4237012987012987,212,298,106,-8.778656249997596,-0.014251065340905188,0.9976381041929704,654.0451874999982,12,2025-04-18,2025-05-28,15.824781605113635,12.659825284090907,1.25
prevday_liquidity_sweep,b=0,F10_10,fixed,1.0,135,129,116,65,-71.4469999999992,-45.347000000000435,-162.88400000000001,-50.0,445,204,241,0.4584269662921348,179,210,56,-329.67799999999966,-0.7408494382022465,0.8501507228880616,474.8689999999999,10,2023-06-19,2023-07-13,10.0,10.0,1.0
prevday_liquidity_sweep,b=0,F15_15,fixed,1.0,135,129,116,65,-90.2309999999984,-169.5909999999992,-31.634000000000015,-225.0,445,202,243,0.45393258426966293,142,171,132,-516.4559999999976,-1.1605752808988712,0.8216980076809314,613.3969999999983,9,2026-03-10,2026-04-01,15.0,15.0,1.0
prevday_liquidity_sweep,b=0,F20_20,fixed,1.0,135,129,116,65,-157.75399999999854,-221.67200000000003,-151.05199999999968,-300.0,445,197,248,0.44269662921348313,105,142,198,-830.4779999999982,-1.8662426966292096,0.7609022673284234,950.156999999999,9,2026-03-10,2026-04-01,20.0,20.0,1.0
prevday_liquidity_sweep,b=0,F20_15,fixed,1.3333333333333333,135,129,116,65,-75.2169999999985,-191.38100000000077,-212.42899999999963,-240.0,445,182,263,0.40898876404494383,95,186,164,-719.0269999999989,-1.6157910112359526,0.770857918441867,821.8729999999996,9,2026-03-10,2026-04-01,20.0,15.0,1.3333333333333335
prevday_liquidity_sweep,b=0,F25_20,fixed,1.25,135,129,116,65,-134.30599999999868,-227.8320000000001,-138.0679999999993,-220.0,445,191,254,0.42921348314606744,84,146,215,-720.2059999999981,-1.6184404494381979,0.7976606143289483,872.8939999999989,9,2026-03-10,2026-04-01,25.0,20.0,1.25
prevday_liquidity_sweep,b=0,F30_25,fixed,1.2,135,129,116,65,-38.02599999999893,-232.76300000000083,-156.44700000000012,-374.8800000000001,445,194,251,0.43595505617977526,65,110,270,-802.116,-1.8025078651685393,0.7914121565201967,963.4720000000002,16,2026-03-10,2026-05-11,30.0,25.0,1.1999999999999995
prevday_liquidity_sweep,b=0,F40_30,fixed,1.3333333333333333,135,129,116,65,-0.06999999999879947,-296.8029999999999,-161.1560000000004,-424.8030000000008,445,194,251,0.43595505617977526,45,94,306,-882.8319999999999,-1.9838921348314604,0.7914858058186293,1058.647000000001,9,2026-02-20,2026-03-26,40.0,30.0,1.3333333333333335
prevday_liquidity_sweep,b=0,R60x075_R1,r60,1.0,135,129,116,65,2.6276249999992842,-20.763750000002005,-397.52824999999746,-550.6304999999958,445,199,246,0.44719101123595506,190,235,20,-966.294874999996,-2.171449157303362,0.6471745999782487,1030.4827499999953,8,2026-03-03,2026-03-26,10.582292134831473,10.582292134831473,1.0
prevday_liquidity_sweep,b=0,R60x075_R125,r60,1.25,135,129,116,65,24.376687499999548,9.66946874999661,-322.64578124999605,-662.9281562499982,445,180,265,0.4044943820224719,167,251,27,-951.5277812499983,-2.1382646769662883,0.6693417155859702,1038.328124999998,13,2026-02-03,2026-03-26,13.227865168539338,10.582292134831473,1.25
prevday_liquidity_sweep,b=0,R60x1_R1,r60,1.0,135,129,116,65,16.839499999999816,-62.136500000004844,-258.44499999999607,-577.7999999999988,445,201,244,0.451685393258427,183,217,45,-881.5419999999999,-1.980993258426966,0.7130428427945207,1035.7480000000014,9,2026-02-20,2026-03-26,13.003285393258446,13.003285393258446,1.0
prevday_liquidity_sweep,b=0,R60x1_R125,r60,1.25,135,129,116,65,36.442499999999654,-26.910000000006846,-204.6328749999965,-535.7247499999964,445,189,256,0.4247191011235955,162,225,58,-730.8251250000001,-1.6423036516853935,0.7680619365686441,916.0322500000018,9,2026-02-20,2026-03-26,16.254106741573057,13.003285393258446,1.25
prevday_liquidity_sweep,b=0,ASIAx025_R1,asia,1.0,135,129,116,65,-29.40674999999993,-36.32637500000021,-147.97025000000076,-144.58074999999883,445,203,242,0.45617977528089887,200,241,4,-358.28412499999973,-0.8051328651685388,0.8133740745935153,455.92662500000074,13,2024-07-17,2024-08-27,7.859917134831456,7.859917134831456,1.0
prevday_liquidity_sweep,b=0,ASIAx025_R125,asia,1.25,135,129,116,65,-13.9227812499999,-31.771687500000468,-241.172656249999,-191.52440624999784,445,178,267,0.4,174,264,7,-478.39153124999723,-1.0750371488763983,0.7757102244590135,587.9295624999984,15,2024-07-17,2024-09-03,9.824896418539321,7.859917134831456,1.25
prevday_liquidity_sweep,b=0,ASIAx033_R1,asia,1.0,135,129,116,65,-28.77719499999987,-93.0282350000007,5.850194999999662,-160.69353499999784,445,207,238,0.4651685393258427,204,235,6,-276.64876999999865,-0.6216826292134802,0.8726422770824253,429.5838699999995,15,2024-07-17,2024-09-03,9.25825051685393,9.25825051685393,1.0
prevday_liquidity_sweep,b=0,ASIAx033_R125,asia,1.25,135,129,116,65,0.1272237500001907,-60.68758250000089,-5.869096250000599,-243.020274999998,445,186,259,0.41797752808988764,180,255,10,-309.4497299999994,-0.695392651685392,0.8704397084816795,499.2671037499999,15,2024-07-17,2024-09-03,11.572813146067412,9.25825051685393,1.25
prevday_liquidity_sweep,b=0,PREVx025_R1,prev,1.0,135,129,116,64,14.470499999999504,-42.793999999999926,-184.17562499999713,-458.77962499999944,444,208,236,0.46846846846846846,198,227,19,-671.278749999997,-1.5118890765765698,0.7642450268147732,794.5493749999977,9,2024-08-01,2024-08-27,11.661371340090085,11.661371340090085,1.0
prevday_liquidity_sweep,b=0,PREVx025_R125,prev,1.25,135,129,116,64,-48.73053125000074,-103.9834999999998,-112.54315624999694,-564.312375,444,183,261,0.41216216216216217,164,248,32,-829.5695624999976,-1.868399915540535,0.7295304176146852,924.1908749999983,11,2024-08-01,2024-09-03,14.57671417511261,11.661371340090085,1.25
body15_cont_600,r=0.35,F10_10,fixed,1.0,150,163,170,102,-306.8120000000001,19.977999999999838,-113.5,-80.0,585,264,321,0.4512820512820513,248,290,47,-480.3340000000003,-0.8210837606837612,0.8401999039870011,540.3340000000003,11,2023-02-03,2023-02-28,10.0,10.0,1.0
body15_cont_600,r=0.35,F15_15,fixed,1.0,150,163,170,102,-161.4469999999992,10.252999999999702,-309.8619999999996,30.0,585,262,323,0.4478632478632479,219,234,132,-431.05599999999913,-0.7368478632478618,0.8906432739636436,631.2789999999993,11,2023-02-03,2023-02-28,15.0,15.0,1.0
body15_cont_600,r=0.35,F20_20,fixed,1.0,150,163,170,102,-105.548,-10.57900000000086,-365.12899999999854,250.4399999999996,585,266,319,0.4547008547008547,181,180,224,-230.8159999999998,-0.3945572649572646,0.9483862196286926,740.1519999999996,11,2023-02-03,2023-02-28,20.0,20.0,1.0
body15_cont_600,r=0.35,F20_15,fixed,1.3333333333333333,150,163,170,102,-87.52099999999996,115.80399999999895,-382.8229999999985,102.25,585,241,344,0.41196581196581195,165,246,174,-252.2899999999995,-0.43126495726495645,0.9390878852035158,606.2429999999986,11,2023-02-03,2023-02-28,20.0,15.0,1.3333333333333333
body15_cont_600,r=0.35,F25_20,fixed,1.25,150,163,170,102,-80.45000000000027,54.07099999999946,-613.5829999999992,219.0699999999997,585,250,335,0.42735042735042733,127,194,264,-420.8920000000003,-0.7194735042735048,0.9117670118488945,1020.454,11,2023-02-03,2023-02-28,25.0,20.0,1.25
body15_cont_600,r=0.35,F30_25,fixed,1.2,150,163,170,102,-23.645999999999958,-76.22000000000071,-602.3979999999988,73.21399999999994,585,253,332,0.4324786324786325,103,157,325,-629.0499999999995,-1.0752991452991445,0.8816856628527588,1309.2959999999991,11,2023-02-03,2023-02-28,30.0,25.0,1.2
body15_cont_600,r=0.35,F40_30,fixed,1.3333333333333333,150,163,170,102,-26.725999999999203,-219.85799999999972,-678.0759999999987,301.10399999999936,585,257,328,0.4393162393162393,61,125,399,-623.5559999999982,-1.0659076923076893,0.8882778015475944,1538.6789999999983,11,2023-02-03,2023-02-28,40.0,30.0,1.3333333333333333
body15_cont_600,r=0.35,R60x075_R1,r60,1.0,150,163,170,102,-166.89825000000013,-55.86825000000067,-56.96824999999876,-137.99937500000442,585,259,326,0.4427350427350427,258,321,6,-417.734125000004,-0.7140754273504342,0.8377060239334907,597.1650000000031,10,2023-02-03,2023-02-22,8.154250854700846,8.154250854700846,1.0
body15_cont_600,r=0.35,R60x075_R125,r60,1.25,150,163,170,102,-256.7265000000006,-75.57750000000115,-248.81190624999792,-251.98684375000187,585,207,378,0.35384615384615387,203,371,11,-833.1027500000016,-1.4241072649572677,0.7211268633428222,915.491187500003,11,2023-02-03,2023-02-28,10.192813568376058,8.154250854700846,1.25
body15_cont_600,r=0.35,R60x1_R1,r60,1.0,150,163,170,102,-174.4100000000003,10.799999999999045,-400.5574999999999,-170.7460000000019,585,256,329,0.4376068376068376,252,322,11,-734.9135000000031,-1.2562623931623984,0.775790142940691,961.3805000000016,11,2023-02-03,2023-02-28,10.09325384615383,10.09325384615383,1.0
body15_cont_600,r=0.35,R60x1_R125,r60,1.25,150,163,170,102,-211.35000000000025,57.81337499999972,-444.0902500000028,-67.68062500000349,585,227,358,0.38803418803418804,219,349,17,-665.3075000000068,-1.1372777777777894,0.8098619735807413,1014.4660000000063,12,2025-01-08,2025-01-29,12.616567307692288,10.09325384615383,1.25
body15_cont_600,r=0.35,ASIAx025_R1,asia,1.0,150,163,170,102,-132.39900000000006,-89.46300000000053,-131.77025000000015,-33.18337500000143,585,262,323,0.4478632478632479,259,320,6,-386.81562500000217,-0.6612232905982943,0.8492605815099337,629.1430000000009,10,2023-02-03,2023-02-22,8.178836111111103,8.178836111111103,1.0
body15_cont_600,r=0.35,ASIAx025_R125,asia,1.25,150,163,170,102,-191.58243750000003,-88.50790625000084,-82.6793437500003,-55.41100000000117,585,227,358,0.38803418803418804,221,354,10,-418.18068750000236,-0.714838782051286,0.8513482121437527,740.5222812500014,11,2023-02-03,2023-02-28,10.22354513888888,8.178836111111103,1.25
body15_cont_600,r=0.35,ASIAx033_R1,asia,1.0,150,163,170,102,-125.73404500000008,-65.4972800000009,-114.24347999999944,-44.18288500000096,585,265,320,0.452991452991453,260,317,8,-349.6576900000013,-0.5977054529914553,0.8832682195314304,842.3766399999994,10,2023-02-03,2023-02-22,9.774940452991446,9.774940452991446,1.0
body15_cont_600,r=0.35,ASIAx033_R125,asia,1.25,150,163,170,102,-181.90524125000002,-30.087156250001083,-218.11935624999978,-24.809577500000255,585,228,357,0.38974358974358975,217,351,17,-454.92133125000123,-0.7776433012820534,0.8617648983233389,923.6734137500001,12,2025-01-08,2025-01-29,12.218675566239309,9.774940452991446,1.25
body15_cont_600,r=0.35,PREVx025_R1,prev,1.0,150,160,168,100,-232.25274999999965,26.250124999998718,-585.7043750000016,130.37099999999782,578,256,322,0.4429065743944637,239,306,33,-661.3360000000048,-1.144179930795856,0.8319234796604448,1289.690875000004,10,2023-02-03,2023-02-22,13.066416738754326,13.066416738754326,1.0
body15_cont_600,r=0.35,PREVx025_R125,prev,1.25,150,160,168,100,-234.52399999999966,43.83915624999773,-526.9809062500019,38.281781249997294,578,235,343,0.40657439446366783,204,324,50,-679.3839687500066,-1.175404790224925,0.8362828119102591,1262.5793437500051,11,2023-02-03,2023-02-28,16.333020923442906,13.066416738754326,1.25
body15_fade_600,r=0.35,F10_10,fixed,1.0,150,163,170,102,167.40300000000002,-123.38000000000034,-53.33299999999963,-100.0,585,291,294,0.49743589743589745,261,276,48,-109.30999999999995,-0.18685470085470077,0.9610792973266096,326.71299999999997,10,2024-12-20,2025-01-08,10.0,10.0,1.0
body15_fade_600,r=0.35,F15_15,fixed,1.0,150,163,170,102,45.393999999999096,-94.1169999999995,32.97800000000052,-180.0,585,295,290,0.5042735042735043,214,234,137,-195.7449999999999,-0.3346068376068374,0.94817567082781,316.89899999999943,10,2024-12-20,2025-01-08,15.0,15.0,1.0
body15_fade_600,r=0.35,F20_20,fixed,1.0,150,163,170,102,-35.534000000000106,-119.84699999999907,67.675000000002,-413.08999999999924,585,292,293,0.49914529914529915,168,196,221,-500.7959999999964,-0.8560615384615323,0.8907876177291849,576.5089999999961,10,2024-12-20,2025-01-08,20.0,20.0,1.0
body15_fade_600,r=0.35,F20_15,fixed,1.3333333333333333,150,163,170,102,54.70099999999957,6.5629999999998745,121.10600000000159,-340.0,585,273,312,0.4666666666666667,159,249,177,-157.62999999999897,-0.2694529914529897,0.9608835556830515,458.4899999999998,10,2024-12-20,2025-01-08,20.0,15.0,1.3333333333333333
body15_fade_600,r=0.35,F25_20,fixed,1.25,150,163,170,102,-46.70600000000013,-63.88399999999979,141.15500000000202,-348.08999999999924,585,283,302,0.48376068376068376,130,201,254,-317.52499999999714,-0.5427777777777729,0.9325588656338549,543.0899999999992,12,2026-05-12,2026-06-01,25.0,20.0,1.25
body15_fade_600,r=0.35,F30_25,fixed,1.2,150,163,170,102,-104.9210000000005,-88.38299999999867,482.6470000000013,-347.73599999999897,585,293,292,0.5008547008547009,115,147,323,-58.392999999996846,-0.09981709401708863,0.9883629582036638,683.289999999999,17,2026-05-05,2026-06-01,30.0,25.0,1.2
body15_fade_600,r=0.35,F40_30,fixed,1.3333333333333333,150,163,170,102,-114.66600000000017,-32.705999999998085,309.3600000000001,-287.52199999999766,585,289,296,0.49401709401709404,75,121,389,-125.53399999999579,-0.214588034188027,0.9771296003282252,968.0799999999995,17,2026-05-05,2026-06-01,40.0,30.0,1.3333333333333333
body15_fade_600,r=0.35,R60x075_R1,r60,1.0,150,163,170,102,32.39199999999954,-39.441499999998996,-42.11400000000276,29.469375000001264,585,291,294,0.49743589743589745,287,292,6,-19.694125000000952,-0.033665170940172566,0.9917008629726626,256.23587500000144,10,2025-03-03,2025-03-14,8.154250854700846,8.154250854700846,1.0
body15_fade_600,r=0.35,R60x075_R125,r60,1.25,150,163,170,102,69.42253124999974,-17.737218749998988,70.05334374999748,-28.78296874999802,585,265,320,0.452991452991453,258,318,9,92.95568750000021,0.15889861111111148,1.0360730958417483,320.02384375000014,10,2025-03-03,2025-03-14,10.192813568376058,8.154250854700846,1.25
body15_fade_600,r=0.35,R60x1_R1,r60,1.0,150,163,170,102,71.41000000000031,-87.66599999999903,178.36799999999812,-28.440999999995256,585,298,287,0.5094017094017094,292,284,9,133.67100000000414,0.22849743589744298,1.0468708087196528,367.136999999997,11,2026-05-13,2026-06-01,10.09325384615383,10.09325384615383,1.0
body15_fade_600,r=0.35,R60x1_R125,r60,1.25,150,163,170,102,77.77800000000002,-74.52824999999916,57.7423749999964,-63.29112499999371,585,264,321,0.4512820512820513,247,318,20,-2.298999999996454,-0.003929914529908468,0.9992811642200519,468.44987499999195,17,2026-05-05,2026-06-01,12.616567307692288,10.09325384615383,1.25
body15_fade_600,r=0.35,ASIAx025_R1,asia,1.0,150,163,170,102,28.59299999999979,-58.941999999999666,-94.15925000000004,-184.58337499999925,585,278,307,0.4752136752136752,276,304,5,-309.09162499999917,-0.5283617521367507,0.8779653175813127,465.5828749999989,10,2025-03-03,2025-03-14,8.178836111111103,8.178836111111103,1.0
body15_fade_600,r=0.35,ASIAx025_R125,asia,1.25,150,163,170,102,48.352312500000096,-52.47315624999962,-22.1288437500005,-94.00693749999795,585,254,331,0.4341880341880342,249,328,8,-120.25662499999797,-0.20556688034187687,0.9553134429035044,476.5772499999978,12,2024-12-17,2025-01-08,10.22354513888888,8.178836111111103,1.25
body15_fade_600,r=0.35,ASIAx033_R1,asia,1.0,150,163,170,102,31.928044999999805,-91.79399999999956,-55.80066000000007,-176.85160999999732,585,280,305,0.47863247863247865,278,300,7,-292.5182249999972,-0.500031153846149,0.901860596919566,573.0948949999972,11,2024-12-17,2025-01-07,9.774940452991446,9.774940452991446,1.0
body15_fade_600,r=0.35,ASIAx033_R125,asia,1.25,150,163,170,102,54.28336000000012,-62.25701749999894,1.8653412499995525,-407.1442024999986,585,250,335,0.42735042735042733,242,328,15,-413.2525187499978,-0.7064145619658082,0.8748767007477602,722.187697499998,12,2024-12-17,2025-01-08,12.218675566239309,9.774940452991446,1.25
body15_fade_600,r=0.35,PREVx025_R1,prev,1.0,150,160,168,100,100.7594999999991,-179.51849999999985,310.95925000000216,-207.3744999999974,578,290,288,0.5017301038062284,272,270,36,24.825750000004007,0.04295112456748098,1.0068977167580222,677.7873749999995,12,2026-05-12,2026-06-01,13.066416738754326,13.066416738754326,1.0
body15_fade_600,r=0.35,PREVx025_R125,prev,1.25,150,160,168,100,116.78831249999952,-149.91681249999908,334.19703125000285,-434.34031249999646,578,266,312,0.4602076124567474,231,292,55,-133.2717812499933,-0.23057401600344862,0.9663337871845481,912.7140937499986,12,2026-05-12,2026-06-01,16.333020923442906,13.066416738754326,1.25
stretch_fade_840,z1_rsi55,F10_10,fixed,1.0,132,141,131,79,-101.17800000000011,-120.65599999999904,-22.843999999999596,70.0,483,232,251,0.4803312629399586,195,212,76,-174.67799999999875,-0.3616521739130409,0.9218977961852535,376.273999999999,7,2024-05-17,2024-06-04,10.0,10.0,1.0
