strategy,tp,sl,horizon_m1,train_score,train_n,train_net_points,train_ev_points,train_wr,train_pf,train_time_exits
prevclose_1000close_to_1001,15.0,12.0,120,-0.4448484315099873,1291,-454.660999999998,-0.35217738187451436,0.47095274980635166,0.7894122769232202,1249
prevclose_1000close_to_1001,4.0,5.0,240,-0.4451812462458477,1291,-453.2459999999969,-0.35108133230053984,0.4740511231603408,0.8040864491030917,540
prevclose_1000close_to_1001,30.0,10.0,120,-0.4453924771551441,1291,-455.2559999999976,-0.3526382649109199,0.47095274980635166,0.7890880384264727,1235
prevclose_1000close_to_1001,10.0,10.0,120,-0.44547932054725964,1291,-455.34999999999764,-0.35271107668473867,0.47095274980635166,0.7890444899078635,1198
prevclose_1000close_to_1001,6.0,30.0,120,-0.4455026867450996,1291,-455.607999999997,-0.3529109217660705,0.47792408985282725,0.7870974736259724,1149
prevclose_1000close_to_1001,20.0,5.0,240,-0.4455097260352542,1291,-451.4179999999958,-0.3496653756777659,0.42215336948102244,0.8223091877917045,890
prevclose_1000close_to_1001,30.0,25.0,120,-0.4456132186163707,1291,-455.4919999999977,-0.3528210689388053,0.47095274980635166,0.7890017732500516,1286
prevclose_1000close_to_1001,10.0,25.0,120,-0.44570005782118816,1291,-455.58599999999774,-0.3528938807126241,0.47095274980635166,0.7889582294922809,1249
prevclose_1000close_to_1001,6.0,10.0,120,-0.4458059803765056,1291,-456.0079999999973,-0.35322075910146966,0.47714949651433,0.7863514719000904,1100
prevclose_1000close_to_1001,30.0,12.0,120,-0.44585826933738265,1291,-455.75399999999786,-0.35302401239349174,0.47095274980635166,0.7889060263731997,1258
prevclose_1000close_to_1001,10.0,12.0,120,-0.4459451038946617,1291,-455.8479999999979,-0.35309682416731053,0.47095274980635166,0.7888624878995474,1221
prevclose_1000close_to_1001,8.0,8.0,120,-0.44631264829205325,1291,-456.39999999999714,-0.3535243996901604,0.47250193648334626,0.7873989632671631,1118
prevclose_1000close_to_1001,15.0,8.0,480,-0.4468451661282875,1291,-443.42199999999434,-0.34347172734314046,0.4198295894655306,0.9028991083321976,650
prevclose_1000close_to_1001,8.0,8.0,480,-0.4478112573592838,1291,-445.51599999999735,-0.34509372579395614,0.4678543764523625,0.8929533389429704,449
prevclose_1000close_to_1001,20.0,10.0,120,-0.44903992542377397,1291,-459.20599999999763,-0.3556979085979842,0.47095274980635166,0.7872580740806641,1233
prevclose_1000close_to_1001,12.0,8.0,480,-0.4492567182180291,1291,-446.0809999999949,-0.3455313710302052,0.42835011618900076,0.9005724737400752,579
prevclose_1000close_to_1001,20.0,25.0,120,-0.44926049112856614,1291,-459.44199999999773,-0.3558807126258697,0.47095274980635166,0.7871720089607506,1284
prevclose_1000close_to_1001,20.0,12.0,120,-0.44950534677515314,1291,-459.7039999999979,-0.3560836560805561,0.47095274980635166,0.7870764841293009,1256
