strategy,tp,sl,horizon_m1,train_score,train_n,train_net_points,train_ev_points,train_wr,train_pf,train_time_exits
london_us_same1530,30.0,30.0,480,-0.5707993521904261,1291,-568.3439999999939,-0.44023547637489846,0.46630518977536795,0.8897320830932395,1226
london_us_same1530,20.0,25.0,480,-0.5726003527690556,1291,-570.4739999999965,-0.4418853601858997,0.4678543764523625,0.8874360028232067,1149
london_us_same1530,30.0,10.0,240,-0.5743872784111496,1291,-575.5089999999966,-0.4457854376452336,0.458559256390395,0.8654511559096302,975
london_us_same1530,8.0,15.0,120,-0.5753458142326179,1291,-581.0889999999981,-0.45010766847404965,0.48876839659178933,0.8347212535823878,953
london_us_same1530,25.0,30.0,120,-0.5791218279440976,1291,-583.5829999999994,-0.4520395042602629,0.4740511231603408,0.8433930385694788,1262
london_us_same1530,5.0,20.0,480,-0.5818080787176619,1291,-584.8519999999965,-0.45302246320681366,0.5917893106119287,0.8528425804708174,589
london_us_same1530,5.0,15.0,480,-0.5822134869777312,1291,-585.4669999999985,-0.4534988381099911,0.5855925639039504,0.8514772567279778,530
london_us_same1530,10.0,5.0,480,-0.5834231244099036,1291,-588.6659999999972,-0.4559767621998429,0.3687064291247095,0.8385056395979508,368
london_us_same1530,15.0,20.0,480,-0.5852808945855968,1291,-584.0079999999957,-0.4523687064291214,0.47250193648334626,0.8814415294482832,1042
london_us_same1530,5.0,12.0,1440,-0.5855504569357306,1291,-586.8619999999953,-0.4545793958171923,0.6088303640588691,0.8643444620917742,280
london_us_same1530,10.0,30.0,120,-0.5880218079332398,1291,-593.306,-0.4595708752904725,0.48412083656080557,0.8385056987885463,1096
london_us_same1530,12.0,30.0,120,-0.589250148069883,1291,-594.4969999999989,-0.46049341595662197,0.47792408985282725,0.8388180654816776,1153
london_us_same1530,5.0,5.0,240,-0.5903797358330154,1291,-601.3659999999982,-0.46581409759875925,0.45778466305189774,0.8022447509192001,295
london_us_same1530,4.0,12.0,480,-0.5909009020304248,1291,-597.012999999999,-0.4624422927962812,0.6196746707978311,0.8333490117699934,368
london_us_same1530,4.0,8.0,480,-0.5912970339953403,1291,-599.0949999999987,-0.46405499612703227,0.5778466305189776,0.8225880914779093,255
london_us_same1530,20.0,8.0,240,-0.5926539781714633,1291,-595.5349999999978,-0.46129744384198124,0.43919442292796285,0.8542635738589427,834
london_us_same1530,20.0,12.0,240,-0.5930453609834891,1291,-594.5489999999954,-0.4605336948102211,0.4694035631293571,0.863205022780412,1021
london_us_same1530,8.0,5.0,240,-0.5932396505586246,1291,-601.5739999999976,-0.4659752130131662,0.3989155693261038,0.8193425357704331,410
london_us_same1530,25.0,5.0,480,-0.5937465908764038,1291,-598.390999999998,-0.4635096824167297,0.34082106893880715,0.8429397274763815,539
london_us_same1530,12.0,5.0,480,-0.5944408183092292,1291,-599.7049999999974,-0.4645274980635147,0.35398915569326106,0.8390029919904864,405
london_us_same1530,5.0,15.0,240,-0.5959337845092235,1291,-601.6719999999959,-0.46605112316033764,0.5755228505034856,0.8360627508081454,631
london_us_same1530,20.0,20.0,240,-0.5969845474514849,1291,-597.9449999999933,-0.4631642137877563,0.4817970565453137,0.8667789717777165,1163
london_us_same1530,4.0,15.0,120,-0.5970170199543972,1291,-608.1329999999964,-0.471055770720369,0.5716498838109992,0.80220596199087,659
london_us_same1530,30.0,10.0,480,-0.5973492182795397,1291,-596.817999999997,-0.4622912470952727,0.43299767621998453,0.8764472961550563,904
london_us_same1530,12.0,25.0,480,-0.5985794885976741,1291,-597.8229999999949,-0.46306971340046077,0.4856700232378002,0.8779009160551065,992
london_us_same1530,8.0,8.0,1440,-0.598772159572326,1291,-598.8619999999967,-0.46387451587916084,0.46475600309837334,0.8724189780343912,282
