strategy,tp,sl,horizon_m1,train_score,train_n,train_net_points,train_ev_points,train_wr,train_pf,train_time_exits,oos_n,oos_net_points,oos_ev_points,oos_wr,oos_pf,oos_time_exits,oos_compound_final,oos_compound_dd,oos_stalled,full_net_points,full_ev_points,full_wr,full_pf,robust_score
prevclose_1000close_to_1001,30.0,12.0,480,-0.38070414388554397,1291,-375.63799999999287,-0.2909666924864391,0.44229279628195195,0.9252342661518266,984,949,-89.51800000000185,-0.09432876712328962,0.4035827186512118,0.9843305337014827,423,118.37299999999891,0.6899347247543028,True,-465.1559999999947,-0.2076589285714262,0.42589285714285713,0.9566776634348182,-1.9648439058834974
prevclose_1000close_to_1001,8.0,10.0,120,-0.4368919289717595,1291,-446.3079999999977,-0.34570720371804625,0.47327652982184354,0.7912886188632808,1169,949,-252.77300000000923,-0.26635721812435115,0.4931506849315068,0.9023169735431545,565,96.51099999999678,0.6792119818119067,True,-699.081000000007,-0.31208973214286023,0.4816964285714286,0.8520802846500388,-2.152943455888173
prevclose_1000close_to_1001,15.0,10.0,120,-0.44438253656348065,1291,-454.16299999999774,-0.3517916343919425,0.47095274980635166,0.7895944057758317,1226,949,-351.2040000000118,-0.37007797681771526,0.4636459430979979,0.87439442134469,693,94.90199999999754,0.6836600000000082,True,-805.3670000000095,-0.35953883928571856,0.46785714285714286,0.8374505863038718,-2.176427694446833
prevclose_1000close_to_1001,5.0,10.0,120,-0.41635190420692775,1291,-424.6499999999983,-0.3289310611928724,0.4833462432223083,0.7973176144906101,1031,949,-162.01700000000437,-0.17072391991570535,0.5521601685985248,0.9285185794690705,432,97.34799999999541,0.7038393672041513,True,-586.6670000000026,-0.2619049107142869,0.5125,0.8654961321371355,-2.18124933828263
prevclose_1000close_to_1001,4.0,10.0,120,-0.42578239997828804,1291,-435.4529999999986,-0.3372989930286589,0.49341595662277304,0.7869878841480363,946,949,-280.48200000000406,-0.2955553213909421,0.5700737618545838,0.8699201244394711,377,98.14299999999503,0.7108457517957572,True,-715.9350000000027,-0.31961383928571546,0.5258928571428572,0.8295592922068903,-2.183625503579835
prevclose_1000close_to_1001,30.0,10.0,480,-0.4328927656448435,1291,-428.4469999999935,-0.3318721920991429,0.43067389620449265,0.9131880520636255,892,949,-183.1200000000024,-0.1929610115911511,0.36459430979978924,0.9658257981631921,361,94.50099999999907,0.7788058450814678,True,-611.5669999999959,-0.2730209821428553,0.40267857142857144,0.9405886509651372,-2.3233808258241226
prevclose_1000close_to_1001,5.0,8.0,120,-0.4276723009779533,1291,-436.7419999999977,-0.3382974438419812,0.482571649883811,0.7925704917036186,980,949,-169.08800000000656,-0.17817492096944842,0.5342465753424658,0.922858463291752,401,77.31899999999678,0.7853353137970853,True,-605.8300000000042,-0.27045982142857333,0.5044642857142857,0.859024553132522,-2.533845724359732
prevclose_1000close_to_1001,30.0,8.0,480,-0.266857781017702,1291,-262.0969999999934,-0.2030185902401188,0.4120836560805577,0.9433499272467288,774,949,-248.32900000000177,-0.2616743940990535,0.3224446786090622,0.9479672946739646,304,79.35699999999906,0.8134751439652151,True,-510.42599999999516,-0.22786874999999784,0.37410714285714286,0.9456944626493969,-2.5500385307613023
prevclose_1000close_to_1001,5.0,8.0,480,-0.4356703140557973,1291,-435.0479999999982,-0.33698528272656714,0.5375677769171185,0.8785401296824946,320,949,-184.59699999999953,-0.19451738672286567,0.5869336143308747,0.9369616381771443,52,77.81300000000056,0.8097481662591673,True,-619.6449999999977,-0.2766272321428561,0.5584821428571428,0.9048186732324113,-2.5640962117037516
prevclose_1000close_to_1001,20.0,8.0,480,-0.2947785872078203,1291,-289.9789999999939,-0.22461580170410061,0.4144074360960496,0.9371039566862156,710,949,-86.96700000000169,-0.09164067439410083,0.3487881981032666,0.981079047144756,229,76.3439999999996,0.7988024709578132,True,-376.9459999999956,-0.1682794642857123,0.38660714285714287,0.9590577902246413,-2.5667367379779735
