strategy,tp,sl,horizon_m1,train_score,train_n,train_net_points,train_ev_points,train_wr,train_pf,train_time_exits
prevclose_0959_to_1000,12.0,12.0,120,-0.4079411365447582,1291,-415.1400000000008,-0.32156467854376514,0.47792408985282725,0.8058390466778569,1236
prevclose_0959_to_1000,10.0,8.0,240,-0.40796657795368224,1291,-410.79999999999427,-0.31820294345468186,0.4539116963594113,0.8462866514475007,1021
prevclose_0959_to_1000,5.0,15.0,120,-0.41083015763023045,1291,-418.64199999999914,-0.3242773044151814,0.4903175832687839,0.80072998051291,1072
prevclose_0959_to_1000,8.0,15.0,120,-0.4128412903747916,1291,-420.3450000000007,-0.32559643687064344,0.47947327652982186,0.8038618697059922,1200
prevclose_0959_to_1000,8.0,10.0,120,-0.41333918752094884,1291,-420.97399999999993,-0.32608365608055767,0.47792408985282725,0.8027590142589209,1165
prevclose_0959_to_1000,10.0,10.0,120,-0.4137823071174469,1291,-421.33899999999994,-0.32636638264910917,0.4763749031758327,0.8035379479845738,1196
prevclose_0959_to_1000,20.0,20.0,120,-0.4141429809777852,1291,-421.8280000000009,-0.32674515879163507,0.47792408985282725,0.8024402489331167,1282
prevclose_0959_to_1000,5.0,8.0,120,-0.4142604907567132,1291,-422.41899999999896,-0.3272029434546855,0.487993803253292,0.7981977153034167,990
prevclose_0959_to_1000,4.0,12.0,240,-0.4143325137736132,1291,-418.9659999999956,-0.32452827265685175,0.5127807900852053,0.830167187421463,780
prevclose_0959_to_1000,20.0,12.0,480,-0.41459361215633916,1291,-409.80999999999744,-0.317436096049572,0.4453911696359411,0.9182085841768413,912
prevclose_0959_to_1000,15.0,20.0,480,-0.4148439851959506,1291,-410.0239999999999,-0.3176018590240123,0.47095274980635166,0.9185285609230612,1018
prevclose_0959_to_1000,30.0,15.0,120,-0.41498213793202693,1291,-422.4800000000009,-0.32725019364833535,0.47792408985282725,0.8042648651077843,1271
prevclose_0959_to_1000,30.0,10.0,120,-0.41591414059344894,1291,-423.52099999999996,-0.32805654531371026,0.4756003098373354,0.8034370586545367,1234
