strategy,tp,sl,horizon_m1,train_score,train_n,train_net_points,train_ev_points,train_wr,train_pf,train_time_exits,oos_n,oos_net_points,oos_ev_points,oos_wr,oos_pf,oos_time_exits,oos_compound_final,oos_compound_dd,oos_stalled,full_net_points,full_ev_points,full_wr,full_pf,robust_score
london_us_same1530,12.0,15.0,120,-0.455429355739477,1291,-455.5989999999995,-0.35290395042602596,0.47714949651433,0.8715578716788152,1082,937,-978.8130000000003,-1.0446243329775884,0.49413020277481323,0.7985756018780702,440,149.90800000000036,0.5169275784507695,True,-1434.4119999999998,-0.6438114901256732,0.48429084380610415,0.8293701439029063,-1.4691520697352622
london_us_same1530,20.0,15.0,120,-0.42102993178956416,1291,-419.98699999999985,-0.3253191324554608,0.47327652982184354,0.8826176186905366,1172,937,-1169.2830000000024,-1.247900747065104,0.45250800426894344,0.7784829622826377,555,140.61100000000033,0.537579420934239,True,-1589.2700000000023,-0.7133168761220836,0.46454219030520644,0.8205525162810479,-1.5641543936104116
london_us_same1530,30.0,15.0,480,-0.39313902270346035,1291,-388.2829999999967,-0.30076142525174027,0.4616576297443842,0.9214372891177693,1089,937,-970.750000000002,-1.0360192102454664,0.4151547491995731,0.8483732870828252,462,146.24299999999994,0.5689149992335892,True,-1359.0329999999988,-0.6099789048473963,0.44210053859964094,0.880204076523672,-1.5718853517879645
london_us_same1530,30.0,15.0,120,-0.38086554991232674,1291,-378.79899999999975,-0.29341518202943434,0.47327652982184354,0.8941292738640877,1195,937,-1117.0450000000023,-1.1921504802561391,0.4418356456776948,0.7941065228186028,601,141.144,0.5469183359013867,True,-1495.844000000002,-0.6713842010772002,0.46005385996409337,0.8338559013907465,-1.5743793326825166
london_us_same1530,10.0,15.0,120,-0.45421646149977546,1291,-454.4080000000006,-0.3519814097598765,0.4833462432223083,0.8713674833819561,1025,937,-1009.1789999999999,-1.0770320170757737,0.512273212379936,0.7852984226807195,381,145.53999999999974,0.5747105612277713,True,-1463.5870000000004,-0.6569061938958709,0.4955116696588869,0.8222288972676498,-1.5853973535789194
london_us_same1530,15.0,15.0,120,-0.46867193128460316,1291,-469.2269999999992,-0.36346010844306675,0.4740511231603408,0.868418462418555,1131,937,-1133.508000000002,-1.2097203842049116,0.46851654215581645,0.7771262127217462,499,147.74599999999828,0.5847638640630498,True,-1602.7350000000013,-0.719360412926392,0.47172351885098746,0.8147540276856177,-1.5854336875890909
london_us_same1530,15.0,15.0,1440,-0.17244638247944605,1291,-168.2029999999927,-0.13028892331525382,0.49264136328427577,0.9707070583932721,781,937,-1045.1149999999982,-1.115384204909283,0.45570971184631803,0.837638923843169,220,149.1620000000005,0.614980356930827,True,-1213.317999999991,-0.5445771992818631,0.47710951526032314,0.9003768757574472,-1.621220046411222
london_us_same1530,30.0,15.0,240,-0.4577129663088663,1291,-454.9819999999959,-0.3524260263361703,0.4786986831913246,0.8962471449733295,1140,937,-1079.567000000004,-1.1521526147278591,0.4151547491995731,0.8238224867540515,507,146.56400000000076,0.6256270881652741,True,-1534.549,-0.6887562836624775,0.4519748653500898,0.854032794345195,-1.6547609137743033
london_us_same1530,20.0,15.0,480,-0.45698810623184355,1291,-452.90599999999836,-0.3508179705654519,0.4632068164213788,0.9079079001734052,1036,937,-792.013000000002,-0.8452646744930651,0.4418356456776948,0.869471048346174,393,135.63600000000042,0.5956957195659932,True,-1244.9190000000003,-0.5587607719928188,0.4542190305206463,0.8866780930496198,-1.6873512270085933
london_us_same1530,20.0,15.0,1440,0.11350061588022049,1291,109.3860000000061,0.08472966692486918,0.48489542989930284,1.018685072167091,871,937,-923.9639999999984,-0.9860875133404465,0.4194236926360726,0.865257414302783,268,142.50600000000054,0.6443165424530874,True,-814.5779999999922,-0.3656095152603197,0.4573608617594255,0.9359177497129559,-1.710873184250367
