family,param,tp,sl,score,positive_train_years,train_n,train_net,train_ev,train_pf,train_pos,train_dd,train_tp,train_sl,train_eod,oos_n,oos_net,oos_ev,oos_pf,oos_pos,oos_dd,oos_tp,oos_sl,oos_eod,all_n,all_net,all_ev,all_pf,all_pos,all_dd,all_tp,all_sl,all_eod
orb_10_60,b=1.0,25.0,25.0,-0.2208268974518459,1,765,-77.13000000000443,-0.1008235294117705,0.9852048957926306,0.4797385620915033,525.3050000000051,126,122,517,163,245.01300000000083,1.5031472392638088,1.1319653116612909,0.5276073619631901,203.3069999999998,83,72,8,928,167.8829999999964,0.18090840517240991,1.023746304381219,0.48814655172413796,525.3050000000051,209,194,525
orb_10_60,b=1.0,25.0,30.0,-0.2962410041712952,1,765,-144.51300000000379,-0.18890588235294611,0.9728898880687585,0.4823529411764706,586.7930000000047,128,85,552,163,269.15700000000015,1.6512699386503076,1.1372111007852155,0.5644171779141104,267.7600000000002,88,61,14,928,124.64399999999637,0.13431465517240987,1.0170927348471743,0.49676724137931033,586.7930000000047,216,146,566
orb_10_60,b=1.0,25.0,35.0,-0.3651552410714091,1,765,-168.167000000004,-0.2198261437908549,0.968942233037321,0.48627450980392156,661.2380000000055,130,64,571,163,125.02700000000004,0.7670368098159512,1.057996796484947,0.5766871165644172,305.5169999999998,90,56,17,928,-43.140000000003965,-0.046487068965521516,0.9943014967883501,0.5021551724137931,661.2380000000055,220,120,588
orb_10_60,b=1.0,25.0,40.0,-0.4614048477120314,1,765,-255.68200000000388,-0.33422483660131225,0.9535824709842782,0.4875816993464052,697.5130000000056,130,48,587,163,113.25700000000143,0.6948282208589045,1.0501810615751146,0.6012269938650306,300.5169999999998,93,51,19,928,-142.42500000000246,-0.15347521551724402,0.9816587283333462,0.5075431034482759,697.5130000000056,223,99,606
orb_10_60,b=1.0,30.0,15.0,-0.4209890186319044,0,765,-289.0160000000035,-0.3777986928104621,0.9417641425204407,0.42483660130718953,567.2960000000028,75,280,410,163,-258.75,-1.5874233128834356,0.8479327671828627,0.3006134969325153,438.75,48,113,2,928,-547.7660000000035,-0.5902650862069003,0.9178071914318501,0.40301724137931033,840.0470000000039,123,393,412
orb_10_60,b=1.0,30.0,20.0,-0.21565185532044434,1,765,-102.58000000000425,-0.13409150326797942,0.9801222275661947,0.46143790849673205,537.9360000000038,82,179,504,163,-35.500000000000455,-0.21779141104294758,0.9814026099210525,0.4049079754601227,243.89999999999964,61,94,8,928,-138.0800000000047,-0.14879310344828092,0.980467954318098,0.4515086206896552,537.9360000000038,143,273,512
orb_10_60,b=1.0,30.0,25.0,-0.1498718913204552,1,765,-4.04100000000426,-0.005282352941182039,0.9992358474349823,0.47581699346405226,531.1760000000043,88,125,552,163,242.85300000000007,1.4898957055214728,1.1220049866441735,0.4785276073619632,205.0,73,76,14,928,238.8119999999958,0.2573405172413748,1.032809578816518,0.47629310344827586,531.1760000000043,161,201,566
orb_10_60,b=1.0,30.0,30.0,-0.21284811549048052,1,765,-61.19500000000335,-0.07999346405229196,0.9886788403743312,0.47843137254901963,576.5610000000047,90,87,588,163,211.9969999999994,1.3005950920245362,1.0988102057471996,0.50920245398773,262.7600000000002,77,66,20,928,150.80199999999604,0.16250215517240954,1.0199714946452465,0.4838362068965517,576.5610000000047,167,153,608
orb_10_60,b=1.0,30.0,35.0,-0.316973535061822,1,765,-129.81900000000383,-0.16969803921569127,0.9764581523297299,0.48104575163398694,695.9760000000058,91,66,608,163,22.886999999999716,0.14041104294478354,1.0096789868252947,0.5153374233128835,327.85699999999997,78,60,25,928,-106.93200000000411,-0.1152284482758665,0.9864282269323513,0.4870689655172414,695.9760000000058,169,126,633
orb_10_60,b=1.0,30.0,40.0,-0.40846313844000315,1,765,-211.02400000000375,-0.2758483660130768,0.9623288343724744,0.4823529411764706,720.9410000000059,91,49,625,163,40.6170000000011,0.24918404907976135,1.0165694604165847,0.5398773006134969,313.35699999999997,81,54,28,928,-170.40700000000265,-0.18362823275862356,0.97883945906243,0.49245689655172414,720.9410000000059,172,103,653
orb_10_60,b=1.0,35.0,15.0,-0.3043876577645238,0,765,-193.71500000000242,-0.2532222222222254,0.9610846282523805,0.4235294117647059,540.5710000000024,59,281,425,163,-407.8259999999991,-2.5019999999999945,0.772574120607219,0.25153374233128833,526.1499999999996,39,119,5,928,-601.5410000000015,-0.6482122844827602,0.9111602449181289,0.3933189655172414,876.6880000000021,98,400,430
orb_10_60,b=1.0,35.0,20.0,-0.05850533368112787,1,765,22.72099999999682,0.029700653594767087,1.0043858379187638,0.46013071895424834,506.2110000000034,66,180,519,163,-196.17599999999993,-1.203533742331288,0.9036641563247652,0.3496932515337423,348.08599999999933,50,100,13,928,-173.4550000000031,-0.18691271551724473,0.9759654888502199,0.44073275862068967,506.2110000000034,116,280,532
orb_10_60,b=1.0,35.0,25.0,0.004589752374112022,2,765,116.91999999999712,0.15283660130718577,1.022109556521099,0.47581699346405226,470.0410000000036,70,125,570,163,112.17700000000059,0.6882024539877337,1.052223370047714,0.4233128834355828,373.3069999999998,62,82,19,928,229.0969999999977,0.24687176724137683,1.0308082021087552,0.4665948275862069,470.0410000000036,132,207,589
orb_10_60,b=1.0,35.0,30.0,-0.0510429014980385,2,765,69.76599999999803,0.09119738562091245,1.0129068064783782,0.47843137254901963,518.176000000004,72,87,606,163,41.680999999999585,0.25571165644171523,1.017865815003238,0.4539877300613497,468.46699999999964,65,72,26,928,111.44699999999762,0.12009374999999743,1.0144018738834852,0.47413793103448276,518.176000000004,137,159,632
orb_10_60,b=1.0,35.0,35.0,-0.17542811087284285,1,765,-26.584000000002106,-0.034750326797388376,0.9951791611515535,0.48104575163398694,637.5910000000051,72,66,627,163,-172.4290000000001,-1.0578466257668717,0.933221745136638,0.4601226993865031,562.9169999999995,66,66,31,928,-199.0130000000022,-0.21445366379310582,0.9754198909998953,0.47737068965517243,637.5910000000051,138,132,658
orb_10_60,b=1.0,35.0,40.0,-0.26702658883378155,1,765,-107.78900000000203,-0.1409006535947739,0.9807579361976582,0.4823529411764706,662.5560000000053,72,49,644,163,-190.16899999999805,-1.16668098159508,0.9290094456719881,0.48466257668711654,574.3369999999986,67,59,37,928,-297.9580000000001,-0.3210754310344828,0.9640170419022646,0.4827586206896552,662.5560000000053,139,108,681
orb_14_30,b=1.0,10.0,15.0,-0.695014654456418,0,774,-494.8039999999987,-0.6392816537467684,0.8771365600700031,0.5258397932816538,602.4399999999989,326,213,235,164,-123.52700000000004,-0.7532134146341466,0.8827490894870278,0.5670731707317073,205.0,93,70,1,938,-618.3309999999988,-0.6592014925373121,0.878300344729516,0.5330490405117271,740.453999999999,419,283,236
orb_14_30,b=1.0,10.0,20.0,-0.7826462895926486,0,774,-580.4220000000018,-0.749899224806204,0.8634139844282779,0.5478036175710594,675.0250000000015,338,144,292,164,-83.52700000000004,-0.5093109756097564,0.9269566875115323,0.6463414634146342,180.0,106,57,1,938,-663.9490000000019,-0.7078347547974434,0.8768874611187595,0.5650319829424307,801.5430000000024,444,201,293
orb_14_30,b=1.0,10.0,25.0,-0.9756706919667042,0,774,-697.3090000000034,-0.900916020671839,0.842826472341715,0.5581395348837209,790.1830000000036,345,103,326,164,-18.527000000000044,-0.11296951219512222,0.9842795285979871,0.7073170731707317,238.52700000000004,116,47,1,938,-715.8360000000034,-0.763151385927509,0.8725154859715312,0.5842217484008528,988.4300000000039,461,150,327
orb_14_30,b=1.0,10.0,30.0,-1.0135611438890169,0,774,-715.9200000000048,-0.9249612403100838,0.8403804898191051,0.562015503875969,803.9370000000044,348,66,360,164,-53.527000000000044,-0.3263841463414637,0.9576368372025291,0.7378048780487805,233.52700000000004,121,42,1,938,-769.4470000000049,-0.820305970149259,0.8661527063629935,0.5927505330490405,989.9240000000054,469,108,361
orb_14_30,b=1.0,10.0,35.0,-1.1576500278123274,0,774,-879.8460000000052,-1.1367519379845028,0.8107488516037101,0.562015503875969,960.3230000000058,348,52,374,164,-106.84700000000066,-0.6515060975609797,0.9202037047133036,0.7560975609756098,268.52700000000004,123,37,4,938,-986.6930000000059,-1.0519115138592814,0.8352240589610467,0.5959488272921108,1198.8500000000058,471,89,378
orb_14_30,b=1.0,10.0,40.0,-1.3590707322442899,0,774,-997.6780000000037,-1.288989664082692,0.7908920222824264,0.5633074935400517,1078.1550000000043,348,41,385,164,-74.333000000001,-0.45325000000000604,0.9443816344839396,0.774390243902439,325.5430000000006,126,31,7,938,-1072.0110000000047,-1.1428688699360392,0.8244790872744217,0.6002132196162047,1373.6980000000049,474,72,392
orb_14_30,b=1.0,15.0,15.0,-0.3985820163669114,1,774,-189.02899999999727,-0.24422351421188276,0.9560301758848798,0.479328165374677,517.5779999999979,227,224,323,164,-97.58699999999953,-0.5950426829268264,0.9230135682994544,0.47560975609756095,198.52700000000004,78,84,2,938,-286.6159999999968,-0.3055607675906149,0.9485119324031394,0.47867803837953093,517.5779999999979,305,308,325
orb_14_30,b=1.0,15.0,20.0,-0.49857243538186796,1,774,-275.3930000000005,-0.35580490956072414,0.9393857689839175,0.5012919896640827,591.1340000000007,234,153,387,164,-49.41699999999946,-0.30132317073170406,0.9650619301097205,0.5548780487804879,193.52700000000004,91,70,3,938,-324.80999999999995,-0.3462793176972281,0.9454814529349731,0.5106609808102346,591.1340000000007,325,223,390
orb_14_30,b=1.0,15.0,25.0,-0.6806391953122792,1,774,-364.11000000000195,-0.4704263565891498,0.9231682914266308,0.5129198966408268,614.5110000000016,241,110,423,164,-60.90699999999924,-0.3713841463414588,0.9606011228359796,0.6036585365853658,308.52700000000004,99,61,4,938,-425.0170000000012,-0.4531098081023467,0.9323756087145099,0.5287846481876333,723.8090000000027,340,171,427
orb_14_30,b=1.0,15.0,30.0,-0.7133409806848922,1,774,-381.37100000000396,-0.4927273901808837,0.9205695517066131,0.5167958656330749,665.4770000000028,244,70,460,164,-64.6969999999992,-0.39449390243901955,0.9605724151338259,0.6463414634146342,333.52700000000004,105,54,5,938,-446.06800000000317,-0.4755522388059735,0.9307587267570665,0.5394456289978679,733.9530000000047,349,124,465
orb_14_30,b=1.0,15.0,35.0,-0.8142044082656963,0,774,-535.1530000000046,-0.6914121447028483,0.8919995996046087,0.5167958656330749,696.123000000003,244,55,475,164,-55.72699999999986,-0.33979878048780404,0.9671049951980035,0.676829268292683,388.52700000000004,109,46,9,938,-590.8800000000044,-0.6299360341151433,0.9111350271439114,0.5447761194029851,952.7350000000054,353,101,484
orb_14_30,b=1.0,15.0,40.0,-0.9275054476282791,0,774,-667.9850000000031,-0.8630297157622779,0.8688199658924248,0.5180878552971576,777.0400000000038,244,44,486,164,1.7869999999998072,0.010896341463413459,1.0010532997990653,0.7012195121951219,410.15700000000015,113,39,12,938,-666.1980000000033,-0.7102324093816667,0.9018665879475837,0.5501066098081023,1112.5830000000044,357,83,498
orb_14_30,b=1.0,20.0,15.0,-0.337594430956078,1,774,-120.70499999999697,-0.15594961240309685,0.9730426406665859,0.45478036175710596,541.9679999999978,155,234,385,164,-149.9469999999992,-0.9143109756097513,0.8965844958470901,0.39634146341463417,298.52700000000004,65,96,3,938,-270.6519999999962,-0.2885415778251558,0.954340173568479,0.4445628997867804,541.9679999999978,220,330,388
orb_14_30,b=1.0,20.0,20.0,-0.391414959422132,1,774,-153.14900000000011,-0.19786692506459963,0.9673804533198779,0.47674418604651164,591.0320000000006,161,155,458,164,-173.07699999999932,-1.0553475609756056,0.8977736984200958,0.4634146341463415,323.52700000000004,76,83,5,938,-326.22599999999943,-0.34778891257995675,0.9489321054638608,0.4744136460554371,591.0320000000006,237,238,463
orb_14_30,b=1.0,20.0,25.0,-0.6254848605030625,1,774,-295.7700000000011,-0.38213178294573785,0.9399100509719284,0.48578811369509045,634.1289999999985,164,112,498,164,-74.5669999999991,-0.4546768292682872,0.9589064498582862,0.5304878048780488,353.52700000000004,87,71,6,938,-370.3370000000002,-0.3948155650319832,0.9450268440515576,0.4936034115138593,723.7080000000019,251,183,504
orb_14_30,b=1.0,20.0,30.0,-0.6339282516349122,1,774,-278.6280000000029,-0.3599844961240347,0.9438813336370603,0.4896640826873385,669.0220000000027,167,71,536,164,-146.11399999999867,-0.8909390243902358,0.925847658690345,0.5670731707317073,383.52700000000004,91,64,9,938,-424.74200000000155,-0.4528166311300656,0.9387577075183161,0.5031982942430704,721.3160000000039,258,135,545
orb_14_30,b=1.0,20.0,35.0,-0.7349082141547505,1,774,-437.4100000000035,-0.5651291989664128,0.9146310688574266,0.4896640826873385,699.6680000000028,167,56,551,164,-182.3139999999994,-1.1116707317073133,0.9118748148087281,0.5914634146341463,448.52700000000004,94,55,15,938,-619.7240000000029,-0.6606865671641822,0.9138382841844523,0.5074626865671642,960.0980000000045,261,111,566
orb_14_30,b=1.0,20.0,40.0,-0.8539180766268983,0,774,-575.242000000002,-0.7432067183462558,0.8907585063797726,0.4909560723514212,711.867000000002,167,45,562,164,-13.099999999999909,-0.07987804878048725,0.9935135445607111,0.6280487804878049,420.15700000000015,100,45,19,938,-588.3420000000019,-0.6272302771855031,0.9192434268320534,0.5149253731343284,1079.9460000000036,267,90,581
orb_14_30,b=1.0,25.0,15.0,-0.09742143966861017,1,774,114.0560000000039,0.14735917312662003,1.025206041087333,0.4496124031007752,441.8249999999973,112,237,425,164,-64.9469999999992,-0.396018292682922,0.9578251719052674,0.3597560975609756,273.52700000000004,59,102,3,938,49.1090000000047,0.05235501066098582,1.0080972561103303,0.43390191897654584,441.8249999999973,171,339,428
orb_14_30,b=1.0,25.0,20.0,-0.13743921144726207,1,774,96.61200000000076,0.12482170542635758,1.0203080427307185,0.4715762273901809,487.4630000000002,118,158,498,164,-97.7569999999987,-0.596079268292675,0.9459531930115164,0.4268292682926829,298.52700000000004,68,88,8,938,-1.1449999999979354,-0.001220682302769654,0.9998256187791977,0.46375266524520253,487.4630000000002,186,246,506
orb_14_30,b=1.0,25.0,25.0,-0.37734244968990766,1,774,-52.385000000000446,-0.06768087855297215,0.9895218285404308,0.4806201550387597,591.4519999999984,120,115,539,164,-5.236999999998716,-0.03193292682926046,0.9973181369629559,0.4878048780487805,306.15700000000015,77,74,13,938,-57.62199999999916,-0.06143070362473258,0.9917116740801603,0.48187633262260127,591.4519999999984,197,189,552
orb_14_30,b=1.0,25.0,30.0,-0.3929971768403,1,774,-37.18300000000227,-0.04804005167958949,0.9926476563873321,0.4844961240310077,614.7599999999998,122,74,578,164,-126.78399999999829,-0.7730731707316969,0.9411302833300141,0.5182926829268293,326.15700000000015,80,68,16,938,-163.96700000000055,-0.1748049040511733,0.9772613430489467,0.4904051172707889,614.7599999999998,202,142,594
orb_14_30,b=1.0,25.0,35.0,-0.4805182585573716,1,774,-189.9260000000022,-0.24538242894057133,0.9635461671902067,0.4844961240310077,619.1359999999995,122,57,595,164,-167.983999999999,-1.0242926829268233,0.9260629572264282,0.5426829268292683,386.15700000000015,83,59,22,938,-357.9100000000012,-0.3815671641791058,0.9521640453411767,0.4946695095948827,623.6930000000029,205,116,617
orb_14_30,b=1.0,25.0,40.0,-0.6006604830758707,1,774,-332.7580000000007,-0.4299198966408278,0.9378842589896256,0.48578811369509045,646.197999999999,122,46,606,164,78.0,0.47560975609756095,1.0360118617532328,0.5792682926829268,347.78700000000026,88,46,30,938,-254.75800000000072,-0.2715970149253739,0.9661361924344981,0.502132196162047,738.541000000002,210,92,636
orb_14_30,b=1.0,30.0,15.0,-0.17200510147822118,1,774,-50.56099999999765,-0.06532428940568172,0.9891218405068748,0.437984496124031,489.4739999999979,77,245,452,164,-295.6930000000002,-1.803006097560977,0.8228229991617296,0.29878048780487804,337.60300000000007,44,110,10,938,-346.25399999999786,-0.3691407249466928,0.9451856542422254,0.4136460554371002,526.8889999999983,121,355,462
orb_14_30,b=1.0,30.0,20.0,-0.19493974824943336,1,774,-41.532000000000835,-0.05365891472868325,0.9915082366955319,0.46124031007751937,519.4630000000009,82,164,528,164,-302.4390000000003,-1.8441402439024408,0.8455141279646198,0.3719512195121951,369.4269999999997,53,95,16,938,-343.97100000000114,-0.3667068230277198,0.9497747704995347,0.44562899786780386,519.4630000000009,135,259,544
orb_14_30,b=1.0,30.0,25.0,-0.45963607076329027,1,774,-203.22900000000186,-0.2625697674418629,0.9605814645659116,0.4702842377260982,611.4069999999986,84,120,570,164,-309.9190000000003,-1.889750000000002,0.8582717530832805,0.42073170731707316,416.9069999999997,60,83,21,938,-513.1480000000022,-0.5470660980810258,0.9301115278089511,0.4616204690831556,705.5510000000024,144,203,591
orb_14_30,b=1.0,30.0,30.0,-0.47749390753460735,1,774,-187.99700000000394,-0.24289018087855807,0.9640093737933131,0.47416020671834624,639.7149999999999,86,77,611,164,-521.4659999999999,-3.1796707317073163,0.7882460144814247,0.4451219512195122,611.5869999999991,62,78,24,938,-709.4630000000038,-0.756357142857147,0.9076953441419326,0.4690831556503198,869.7490000000041,148,155,635
orb_14_30,b=1.0,30.0,35.0,-0.5843501858484442,0,774,-355.7400000000039,-0.4596124031007802,0.9340152046597049,0.47416020671834624,653.076000000003,86,60,628,164,-657.7260000000006,-4.010524390243906,0.7528287159814699,0.4634146341463415,711.6869999999999,64,69,31,938,-1013.4660000000044,-1.0804541577825206,0.874138859238809,0.4722814498933902,1152.5920000000049,150,129,659
orb_14_30,b=1.0,30.0,40.0,-0.6876320454421443,0,774,-462.9190000000026,-0.5980865633074969,0.9158728465450306,0.4754521963824289,672.1999999999991,86,46,642,164,-361.6320000000019,-2.2050731707317186,0.8587302709630837,0.5060975609756098,550.98,70,54,40,938,-824.5510000000045,-0.8790522388059749,0.897729854833748,0.48081023454157784,1059.6070000000043,156,100,682
orb_14_30,b=1.0,35.0,15.0,-0.10721728713521757,2,774,-24.43299999999681,-0.03156718346252818,0.994760169395384,0.43669250645994834,529.8289999999977,53,246,475,164,-233.68299999999908,-1.424896341463409,0.8624514616110424,0.2865853658536585,317.60300000000007,39,112,13,938,-258.1159999999959,-0.2751769722814455,0.9594275250123792,0.41044776119402987,529.8289999999977,92,358,488
orb_14_30,b=1.0,35.0,20.0,-0.10372087842248787,1,774,4.596000000000004,0.005937984496124035,1.0009358855287376,0.4599483204134367,546.2800000000011,58,165,551,164,-223.15899999999874,-1.3607256097560898,0.888292762774233,0.3597560975609756,315.1469999999981,47,97,20,938,-218.56299999999874,-0.23300959488272788,0.9683634963530804,0.44243070362473347,546.2800000000011,105,262,571
orb_14_30,b=1.0,35.0,25.0,-0.38464562777245376,1,774,-171.94100000000117,-0.22214599483204286,0.966811055942367,0.4689922480620155,603.8289999999988,59,121,594,164,-197.88899999999876,-1.2066402439024315,0.9112192530786744,0.40853658536585363,352.4899999999993,54,84,26,938,-369.8299999999999,-0.394275053304904,0.9500879530621892,0.4584221748400853,603.8289999999988,113,205,620
orb_14_30,b=1.0,35.0,30.0,-0.39643845177015047,1,774,-151.70900000000324,-0.1960064599483246,0.9711222939225833,0.4728682170542636,669.8320000000035,61,78,635,164,-404.43599999999833,-2.466073170731697,0.8388606822790026,0.4329268292682927,536.826999999998,56,79,29,938,-556.1450000000016,-0.5929051172707905,0.9283627742243298,0.46588486140724944,751.5690000000027,117,157,664
orb_14_30,b=1.0,35.0,35.0,-0.514694189011707,0,774,-324.4520000000032,-0.41918863049096017,0.9402068687684768,0.4728682170542636,698.2710000000029,61,61,652,164,-593.7059999999983,-3.6201585365853557,0.7830238430156645,0.4451219512195122,689.9369999999981,57,70,37,938,-918.1580000000015,-0.9788464818763342,0.8875153062505855,0.4680170575692964,1084.5540000000024,118,131,689
orb_14_30,b=1.0,35.0,40.0,-0.6385272281668165,0,774,-436.6310000000019,-0.5641227390180903,0.9212228677062125,0.47416020671834624,716.5170000000021,61,47,666,164,-272.6119999999996,-1.6622682926829246,0.8967429243040776,0.4878048780487805,573.2199999999989,63,55,46,938,-709.2430000000015,-0.7561226012793193,0.9133245098829975,0.47654584221748403,975.5590000000025,124,102,712
orb_15_30,b=1.0,10.0,15.0,-0.19971930215977618,2,771,-6.018999999998414,-0.007806744487676282,0.9983188986901156,0.543450064850843,323.09799999999836,331,179,261,164,-497.8700000000008,-3.035792682926834,0.6073177849464058,0.4695121951219512,584.4200000000001,77,84,3,935,-503.8889999999992,-0.5389187165775393,0.8960680953438771,0.5304812834224599,584.4200000000001,408,263,264
orb_15_30,b=1.0,10.0,20.0,-0.3447233904602532,1,771,-85.42099999999937,-0.11079247730220411,0.9772913665402228,0.562905317769131,466.87999999999965,340,119,312,164,-580.7500000000009,-3.5411585365853715,0.6024302584288889,0.5365853658536586,657.3000000000002,88,72,4,935,-666.1710000000003,-0.7124823529411768,0.8724386814464498,0.558288770053476,731.5380000000009,428,191,316
orb_15_30,b=1.0,10.0,25.0,-0.26395173748424133,1,771,-4.2050000000012915,-0.005453955901428394,0.9988763252280882,0.5732814526588845,410.83299999999963,346,66,359,164,-647.1400000000003,-3.9459756097560996,0.597334395261147,0.5853658536585366,723.6899999999996,96,63,5,935,-651.3450000000016,-0.6966256684491996,0.8782379312833054,0.5754010695187166,723.6899999999996,442,129,364
orb_15_30,b=1.0,10.0,30.0,-0.171514471877145,1,771,88.99999999999864,0.11543450064850666,1.0241768462961067,0.5797665369649806,405.07899999999904,349,39,383,164,-673.420000000001,-4.106219512195128,0.6046659074097988,0.6280487804878049,819.9700000000003,103,55,6,935,-584.4200000000023,-0.6250481283422485,0.8914651114245956,0.5882352941176471,819.9700000000003,452,94,389
orb_15_30,b=1.0,10.0,35.0,-0.21485053012820357,1,771,29.881999999999152,0.038757457846950914,1.0079678406623849,0.5810635538261998,403.70299999999884,350,27,394,164,-813.8300000000013,-4.962378048780495,0.5610007390105884,0.6341463414634146,960.3800000000006,104,50,10,935,-783.9480000000021,-0.8384470588235317,0.8601131017766097,0.5903743315508021,960.3800000000006,454,77,404
orb_15_30,b=1.0,10.0,40.0,-0.19348569926572076,1,771,55.16499999999928,0.071549935149156,1.0147908805701746,0.582360570687419,393.3629999999989,350,20,401,164,-903.0370000000016,-5.506323170731717,0.5399796335983474,0.6463414634146342,1049.587000000001,106,46,12,935,-847.8720000000023,-0.9068149732620346,0.8510597783125755,0.5935828877005348,1049.587000000001,456,66,413
orb_15_30,b=1.0,15.0,15.0,-0.0539954798322792,2,771,116.09700000000203,0.1505797665369676,1.029750077516202,0.49286640726329445,319.65299999999866,221,195,355,164,-562.8700000000008,-3.4321341463414683,0.6229611419614565,0.3780487804878049,682.8700000000008,62,99,3,935,-446.7729999999988,-0.47783208556149603,0.9171918788274197,0.4727272727272727,682.8700000000008,283,294,358
orb_15_30,b=1.0,15.0,20.0,-0.18189052893341626,1,771,55.791000000001304,0.07236186770428185,1.0136092272761206,0.5149156939040207,473.43499999999995,229,131,411,164,-578.1200000000008,-3.525121951219517,0.6605523979519937,0.4573170731707317,688.1200000000008,75,84,5,935,-522.3289999999995,-0.5586406417112294,0.9099839072639283,0.5048128342245989,688.1200000000008,304,215,416
orb_15_30,b=1.0,15.0,25.0,-0.11564013128513026,1,771,134.0200000000002,0.1738261997405969,1.0327682789758557,0.5252918287937743,440.87400000000025,232,74,465,164,-657.6200000000008,-4.009878048780493,0.6543608287519312,0.5060975609756098,772.6200000000008,83,73,8,935,-523.6000000000006,-0.5600000000000006,0.9126248570934148,0.5219251336898396,772.6200000000008,315,147,473
orb_15_30,b=1.0,15.0,30.0,-0.002165372766382734,2,771,249.45500000000015,0.3235473411154347,1.0619142064256946,0.5330739299610895,430.51599999999894,235,45,491,164,-722.5800000000013,-4.405975609756106,0.6488204589857984,0.5426829268292683,917.5800000000013,89,65,10,935,-473.12500000000114,-0.5060160427807499,0.922268062273612,0.5347593582887701,917.5800000000013,324,110,501
orb_15_30,b=1.0,15.0,35.0,-0.06425297183066406,2,771,165.33700000000067,0.21444487678339905,1.0400510057626144,0.5343709468223087,429.13999999999874,236,33,502,164,-876.4470000000019,-5.344189024390256,0.6063472429390858,0.5487804878048781,1071.447000000002,90,58,16,935,-711.1100000000013,-0.7605454545454559,0.8880953789753827,0.5368983957219251,1071.447000000002,326,91,518
orb_15_30,b=1.0,15.0,40.0,-0.06423047837545923,2,771,160.6200000000008,0.20832684824902828,1.0388205625718734,0.5356679636835279,418.7999999999988,236,26,509,164,-940.6540000000023,-5.735695121951234,0.5972631220206411,0.5670731707317073,1135.6540000000023,93,53,18,935,-780.0340000000015,-0.8342609625668465,0.8794970363742423,0.5411764705882353,1135.6540000000023,329,79,527
orb_15_30,b=1.0,20.0,15.0,0.22682077231513695,2,771,328.7220000000027,0.4263579766537,1.0817932091546534,0.47470817120622566,286.99699999999984,152,201,418,164,-471.9900000000007,-2.877987804878053,0.699950414484056,0.34146341463414637,621.9900000000007,55,104,5,935,-143.26799999999798,-0.15322780748662887,0.9743797366943378,0.45133689839572194,621.9900000000007,207,305,423
orb_15_30,b=1.0,20.0,20.0,0.12589737390282874,2,771,281.52000000000226,0.3651361867704309,1.066615744145567,0.4980544747081712,359.4639999999995,159,136,476,164,-503.4900000000007,-3.0700609756097603,0.7246115222420948,0.4146341463414634,643.4900000000007,66,90,8,935,-221.96999999999844,-0.2374010695187149,0.9633369109452132,0.4834224598930481,643.4900000000007,225,226,484
orb_15_30,b=1.0,20.0,25.0,0.20877173825568546,2,771,385.91900000000123,0.5005434500648525,1.0915267566805436,0.5097276264591439,329.97600000000034,162,78,531,164,-635.3800000000001,-3.8742682926829275,0.6949380398407905,0.4573170731707317,785.3800000000001,72,80,12,935,-249.46099999999888,-0.26680320855614853,0.9603983076718171,0.5005347593582887,785.3800000000001,234,158,543
orb_15_30,b=1.0,20.0,30.0,0.3211873074662829,2,771,496.3540000000012,0.6437795071335942,1.1188708711355306,0.5175097276264592,337.50700000000006,165,49,557,164,-753.7859999999996,-4.596256097560973,0.6670330048952096,0.4817073170731707,942.3260000000005,75,70,19,935,-257.4319999999984,-0.2753283422459876,0.9600224802889827,0.5112299465240642,942.3260000000005,240,119,576
orb_15_30,b=1.0,20.0,35.0,0.2549431900973393,2,771,408.3060000000014,0.5295797665369668,1.0953419943907137,0.5188067444876784,338.09400000000005,165,36,570,164,-817.6530000000002,-4.985689024390245,0.6575580901054693,0.5,1006.1930000000011,78,61,25,935,-409.34699999999884,-0.43780427807486505,0.9386309726736045,0.5155080213903743,1006.1930000000011,243,97,595
orb_15_30,b=1.0,20.0,40.0,0.24330004697090207,2,771,388.58900000000153,0.5040064850843081,1.090225216502534,0.5201037613488976,338.09400000000005,165,29,577,164,-927.4499999999998,-5.6551829268292675,0.6345039034328931,0.5121951219512195,1115.9900000000007,80,55,29,935,-538.8609999999983,-0.576321925133688,0.9212696591718649,0.5187165775401069,1115.9900000000007,245,84,606
orb_15_30,b=1.0,25.0,15.0,0.22345424512488749,2,771,312.0350000000035,0.4047146562905363,1.0757129442480398,0.46303501945525294,281.7320000000002,101,207,463,164,-576.6170000000002,-3.515957317073172,0.6605573500471238,0.2804878048780488,732.6670000000004,44,112,8,935,-264.5819999999967,-0.2829754010695152,0.9545392299356347,0.4310160427807487,732.6670000000004,145,319,471
orb_15_30,b=1.0,25.0,20.0,0.1781006209815665,2,771,269.4270000000031,0.3494513618677083,1.0619702351872866,0.48638132295719844,316.5910000000006,107,141,523,164,-608.1670000000004,-3.7083353658536606,0.692537020662613,0.35365853658536583,759.2170000000006,53,97,14,935,-338.7399999999973,-0.36228877005347304,0.9464502037007444,0.46310160427807484,759.2170000000006,160,238,537
orb_15_30,b=1.0,25.0,25.0,0.2832997252737439,2,771,389.3900000000024,0.5050453955901457,1.0897718137392216,0.4980544747081712,323.8410000000006,110,81,580,164,-748.1469999999999,-4.561871951219512,0.66731530400206,0.39634146341463417,919.1970000000001,58,86,20,935,-358.75699999999756,-0.38369732620320596,0.9455303907918933,0.4802139037433155,919.1970000000001,168,167,600
