reclaim,wait,tp2,sl2,b_train_final,b_train_dd,b_train_wr,b_train_pos_years,b_oos_final,b_oos_dd,b_oos_wr,b_oos_pos_years,b_oos_reclaims,ab_train_final,ab_train_dd,ab_train_wr,ab_train_pos_years,ab_oos_final,ab_oos_dd,ab_oos_wr,ab_oos_pos_years,ab_oos_reclaims,ab_oos_maxdayloss,ab_oos_maxrisk,ab_ret_2023,ab_ret_2024,ab_ret_2025,ab_ret_2026
0.5,30,30.0,10.0,564.6689999999994,0.42454624411798014,0.6434634974533107,3,696.2660000000003,0.401771911894073,0.6831896551724138,4,155,198.68899999999894,0.3886680409833567,0.5370370370370371,1,1701.7619999999988,0.5464757434789844,0.6707317073170732,4,155,0.190077480332921,0.19734213040696846,0.3741866666666678,0.4264558914849039,0.26989703519168473,1.2787935434973
0.5,30,30.0,12.0,520.2659999999994,0.38914758960775864,0.6451612903225806,3,787.6819999999998,0.4088575263751467,0.6961206896551724,4,155,197.85299999999893,0.3947098720298123,0.5373831775700935,1,1791.2919999999992,0.5645564256265847,0.681184668989547,4,155,0.15236315249520077,0.19931932450680886,0.40305000000000213,0.41502678688096273,0.1628694136727935,1.5862849618545458
0.5,30,30.0,15.0,192.6559999999995,0.3837433586140517,0.6242774566473989,1,859.0249999999999,0.4336593142555349,0.7068965517241379,4,155,197.20299999999907,0.3918593033009349,0.5226130653266332,1,2821.549999999996,0.6293308561392637,0.6898954703832753,4,155,0.19350781287794555,0.19851855528121506,0.9064600000000018,0.701733404669735,0.33191066140887293,1.1765676949542203
0.5,60,10.0,6.0,468.51700000000073,0.4445516782696058,0.6258278145695364,3,603.6810000000028,0.5301983295217951,0.6779661016949152,2,163,991.2689999999993,0.3851444641578934,0.6185133239831697,4,1496.4300000000026,0.5633845235226941,0.6666666666666666,4,163,0.19977525284055436,0.19977525284055436,0.0635033333333308,0.9391507940736838,0.38103535222923446,0.7513781117236029
0.5,60,10.0,8.0,530.4289999999996,0.3645351453514538,0.6423841059602649,4,699.9150000000027,0.4867454469700206,0.6991525423728814,3,163,199.185999999999,0.38631181987355895,0.5405405405405406,1,1057.8530000000017,0.5839270457278637,0.6838487972508591,4,163,0.1954865415661399,0.19774341802793757,0.15305666666666484,0.7890042987190622,0.3231913542442646,0.291871679043735
0.5,60,10.0,10.0,564.788,0.381587224776192,0.6506622516556292,3,715.418000000001,0.3316265674645019,0.7161016949152542,3,163,191.78199999999856,0.4099196947786258,0.5375494071146245,1,1492.3759999999993,0.5169577370389273,0.697594501718213,4,163,0.19527054734334437,0.19993602047344874,0.3186333333333331,0.7302130994211169,0.3914369827088706,0.5670029484153323
0.5,60,10.0,12.0,558.7220000000004,0.3751977568266292,0.6539735099337748,3,863.3940000000011,0.31179516063736923,0.7309322033898306,4,163,198.69599999999923,0.3921308887549615,0.5370370370370371,1,1764.1259999999993,0.49221724168077396,0.7096219931271478,4,163,0.19878225987599976,0.19878225987599976,0.3692966666666666,0.6381110497116507,0.3643950674524985,0.9214421549983343
0.5,60,10.0,15.0,192.6559999999995,0.3837433586140517,0.6242774566473989,1,728.0999999999997,0.3192747339377219,0.7438752783964365,4,140,197.20299999999907,0.3918593033009349,0.5226130653266332,1,1548.241999999998,0.5588043380837151,0.7164948453608248,4,163,0.19603192183815252,0.19674840469835228,0.39340666666666646,0.5914664778408762,0.4163344697174669,0.6431468773414912
0.5,60,12.0,6.0,460.84000000000015,0.46045361462076334,0.6192052980132451,3,189.36599999999953,0.5048607661132187,0.6222222222222222,0,53,687.2950000000003,0.4579614220538979,0.6129032258064516,3,1089.3080000000027,0.5366214094393629,0.6580756013745704,4,163,0.19396290459449628,0.197318442368215,0.11683666666666426,0.2993544266395345,0.682113242218904,0.48749979516815145
0.5,60,12.0,8.0,551.9239999999998,0.41876690039448927,0.6374172185430463,3,547.1970000000024,0.46348185942397674,0.690677966101695,3,163,199.33899999999903,0.3858404298584005,0.5405405405405406,1,1577.5820000000022,0.5171803758533885,0.6769759450171822,4,163,0.19977525284055436,0.19977525284055436,0.12611666666666443,0.5583524501605881,0.701120300266304,0.7615159750865899
