reclaim,wait,tp2,sl2,b_train_final,b_train_dd,b_train_wr,b_train_pos_years,b_oos_final,b_oos_dd,b_oos_wr,b_oos_pos_years,b_oos_reclaims,ab_train_final,ab_train_dd,ab_train_wr,ab_train_pos_years,ab_oos_final,ab_oos_dd,ab_oos_wr,ab_oos_pos_years,ab_oos_reclaims,ab_oos_maxdayloss,ab_oos_maxrisk,ab_ret_2023,ab_ret_2024,ab_ret_2025,ab_ret_2026
1.5,120,15.0,8.0,672.2890000000018,0.3601301941265521,0.6474576271186441,2,552.6379999999981,0.4505107420695433,0.6877729257641921,4,149,1163.5840000000012,0.3887782154333561,0.6366237482117311,4,1814.5159999999955,0.6299637770828201,0.6742957746478874,4,149,0.1750506188039386,0.1946450369686544,0.3701099999999981,0.4754435775229677,0.6102009049296238,0.8581528618066718
1.5,120,15.0,10.0,632.5000000000009,0.396457422953082,0.652542372881356,2,979.5289999999987,0.388347955754424,0.7030567685589519,4,149,1165.6840000000009,0.3821899576527551,0.6409155937052933,4,1754.5549999999962,0.5640755982982145,0.6866197183098591,4,149,0.1809046135199069,0.1985226605345229,0.3702333333333323,0.4060816892500016,0.693007588261551,0.7930060139695807
1.5,120,15.0,12.0,556.1409999999996,0.405253176882543,0.6576271186440678,2,926.1489999999994,0.3607265101507978,0.7117903930131004,4,149,188.70299999999884,0.4292105263157916,0.55078125,1,1944.5779999999968,0.5468288498854234,0.6936619718309859,4,149,0.1621767361526412,0.1999010489807549,0.37032,0.4541153404557527,0.4948250278948312,1.1761704070601595
1.5,120,15.0,15.0,198.13799999999924,0.3864879844685231,0.6275071633237822,1,1046.9079999999992,0.383012801912743,0.7248908296943232,4,149,197.5019999999988,0.3872753107025665,0.54,1,2595.917999999995,0.6088234857371978,0.704225352112676,4,149,0.1933811168864541,0.1967116371326004,0.6667066666666672,0.6755677863731211,0.5706752414645899,0.972704986176954
1.5,120,20.0,8.0,649.5330000000022,0.4285337636886051,0.6457627118644068,2,472.2409999999986,0.4773972896514825,0.6768558951965066,4,149,197.25299999999856,0.4037145975096978,0.5572519083969466,1,1902.8019999999935,0.6464308828685807,0.6654929577464789,4,149,0.1994411658532803,0.1994411658532803,0.8206566666666639,0.4554766869828937,0.2513594732929389,0.912744445628382
1.5,120,20.0,10.0,517.7810000000006,0.3751185921958689,0.6508474576271186,2,815.4829999999993,0.3723146168083989,0.6921397379912664,4,149,199.30699999999865,0.3971355111917752,0.5572519083969466,1,1784.016999999997,0.5701853204085913,0.6778169014084507,4,149,0.1988037975501413,0.1999975714580612,0.4764700000000001,0.7009692035733834,0.1653613014630437,1.0318706813193854
1.5,120,20.0,12.0,514.2849999999996,0.3761984683133801,0.6559322033898305,2,757.7709999999995,0.3432721248273599,0.7030567685589519,4,149,197.4319999999984,0.402807017543863,0.5495867768595041,1,1635.7509999999986,0.5130796648347608,0.6866197183098591,4,149,0.1648915631857603,0.1999670054441014,0.369553333333334,0.400853319573774,0.1323712608350438,1.5097790413823715
1.5,120,20.0,15.0,197.8709999999994,0.3901923379180912,0.6257142857142857,1,900.6909999999998,0.3973138041704155,0.7161572052401747,4,149,197.5019999999988,0.3872753107025665,0.54,1,1686.7809999999984,0.568595733786411,0.6971830985915493,4,149,0.1995557390359715,0.1995557390359715,0.3987333333333338,0.4384776702731012,0.2023925886410846,1.324090875897829
1.5,240,12.0,8.0,564.2800000000007,0.3408400339509124,0.6464646464646465,2,502.146999999999,0.4193580825921474,0.6911447084233261,3,154,196.1939999999986,0.4069158985861691,0.5572519083969466,1,1560.3249999999962,0.5959237455635155,0.6771378708551483,4,154,0.1612374977955817,0.1979401849503612,0.2817799999999981,0.5436060270353182,0.6583160508719277,0.5851725801945518
1.5,240,12.0,10.0,533.1230000000005,0.3728968336480896,0.6515151515151515,2,896.1719999999993,0.3340028038656432,0.7084233261339092,4,154,198.24799999999868,0.4003387779794339,0.5572519083969466,1,2039.7209999999973,0.5145453900773561,0.6910994764397905,4,154,0.1979020731066754,0.1979020731066754,0.4495999999999989,0.5241399926416468,0.6485988612258555,0.8666439100191197
