variant,filter,tp,sl,h,train_score,train_n,train_ev,train_pf,train_wr,train_pos_years
0959,HIGH_VOL & BIG_GAP,20.0,12.0,1440,2.1773655147887583,192,0.8753125000000045,1.2019170465276672,0.4791666666666667,5
0959,HIGH_VOL & BIG_GAP,12.0,30.0,1440,2.1728402915343397,192,0.888557291666673,1.2202735941020413,0.5364583333333334,4
0959,gap_ratio_range_Q4,30.0,20.0,480,2.1662539018098683,257,0.8818171206225697,1.2297751493208453,0.4980544747081712,4
0959,ThuFri & HIGH_VOL,15.0,20.0,480,2.1642112903590447,342,0.8758625730994161,1.2426021509382317,0.5058479532163743,4
0959,gap_ratio_range>=0.35,12.0,8.0,480,2.1582949095491495,223,0.8548385650224201,1.2908359422200246,0.5022421524663677,4
0959,BIG_GAP,12.0,8.0,480,2.1582949095491495,223,0.8548385650224201,1.2908359422200246,0.5022421524663677,4
0959,BIG_GAP,15.0,8.0,480,2.15112017144194,223,0.8558878923766798,1.2796445525405842,0.484304932735426,4
0959,gap_ratio_range>=0.35,15.0,8.0,480,2.15112017144194,223,0.8558878923766798,1.2796445525405842,0.484304932735426,4
0959,gap_ratio_range>=0.35,12.0,12.0,480,2.150780550350225,223,0.8582556053811642,1.2729598713006416,0.5291479820627802,4
0959,BIG_GAP,12.0,12.0,480,2.150780550350225,223,0.8582556053811642,1.2729598713006416,0.5291479820627802,4
0959,BIG_GAP,12.0,10.0,480,2.128473541661762,223,0.8478340807174878,1.2745883723260718,0.5201793721973094,4
0959,gap_ratio_range>=0.35,12.0,10.0,480,2.128473541661762,223,0.8478340807174878,1.2745883723260718,0.5201793721973094,4
0959,gap_ratio_range_Q4,10.0,25.0,480,2.1266206128510228,257,0.8494435797665397,1.2680972094468395,0.5525291828793775,4
0959,HIGH_VOL & BIG_GAP,25.0,8.0,1440,2.1224925982312444,192,0.8418489583333381,1.2242619411661884,0.4270833333333333,5
0959,BIG_GAP,15.0,10.0,480,2.120454091257496,223,0.8488834080717476,1.2623296356090155,0.5022421524663677,4
0959,gap_ratio_range>=0.35,15.0,10.0,480,2.120454091257496,223,0.8488834080717476,1.2623296356090155,0.5022421524663677,4
0959,HIGH_VOL & BIG_GAP,8.0,30.0,480,2.1146219864283733,192,0.8355052083333389,1.291573969057177,0.578125,4
0959,ThuFri & HIGH_VOL,15.0,25.0,480,2.1116383784999644,342,0.8551257309941507,1.2355056212348272,0.5058479532163743,4
0959,gap_ratio_range>=0.35,20.0,12.0,1440,2.1086283332270854,223,0.8674798206278072,1.200199114540537,0.48878923766816146,4
0959,BIG_GAP,20.0,12.0,1440,2.1086283332270854,223,0.8674798206278072,1.200199114540537,0.48878923766816146,4
0959,gap_ratio_range_Q4,20.0,8.0,1440,2.1065351119892184,257,0.8579922178988367,1.2220890495466152,0.4280155642023346,4
0959,gap_ratio_range_Q4,12.0,25.0,480,2.097342779339079,257,0.8419727626459168,1.25344911796985,0.5369649805447471,4
0959,gap_ratio_range_Q4,15.0,25.0,480,2.093464572774137,257,0.845937743190664,1.2383025086839912,0.5214007782101168,4
0959,prev_move_ratio_Q2,30.0,25.0,480,2.087569629138745,322,0.8672950310559084,1.23403750714426,0.5093167701863354,3
0959,HIGH_VOL & BIG_GAP,15.0,25.0,1440,2.0872458090490102,192,0.8802656250000069,1.200751402792759,0.5208333333333334,3
0959,ThuFri & HIGH_VOL,15.0,15.0,480,2.084417862790664,342,0.8439385964912306,1.2328850352683747,0.5,4
0959,BIG_GAP & BIG_PREV_MOVE,20.0,10.0,480,2.0821735467901408,139,0.8401151079136597,1.2403757878659352,0.4460431654676259,4
0959,HIGH_VOL & BIG_GAP,20.0,10.0,1440,2.0773876265562343,192,0.8511093750000048,1.2058124157734997,0.453125,4
0959,BIG_GAP & BIG_PREV_MOVE,15.0,30.0,1440,2.0762764927600537,139,0.8791223021582789,1.1911359637117285,0.5035971223021583,3
0959,BIG_GAP & BIG_PREV_MOVE,10.0,20.0,480,2.0674928014057086,139,0.8258129496402862,1.261399269918406,0.539568345323741,4
0959,BIG_GAP,15.0,25.0,1440,2.0552547542750506,223,0.8460493273542666,1.1928446655430043,0.5291479820627802,4
0959,gap_ratio_range>=0.35,15.0,25.0,1440,2.0552547542750506,223,0.8460493273542666,1.1928446655430043,0.5291479820627802,4
0959,gap_ratio_range>=0.35,10.0,8.0,480,2.051676499937728,223,0.8118744394618824,1.2807424522011501,0.515695067264574,4
0959,BIG_GAP,10.0,8.0,480,2.051676499937728,223,0.8118744394618824,1.2807424522011501,0.515695067264574,4
0959,BIG_GAP & BIG_PREV_MOVE,20.0,12.0,1440,2.049804114308467,139,0.8681726618705063,1.1882791266604473,0.45323741007194246,3
0959,BIG_GAP,25.0,8.0,1440,2.0428734997684983,223,0.8293004484304982,1.222202463843169,0.43946188340807174,4
0959,gap_ratio_range>=0.35,25.0,8.0,1440,2.0428734997684983,223,0.8293004484304982,1.222202463843169,0.43946188340807174,4
0959,BIG_GAP & BIG_PREV_MOVE,30.0,12.0,480,2.0397829667034255,139,0.8237769784172555,1.2333507914220292,0.45323741007194246,4
0959,HIGH_VOL & BIG_GAP,25.0,12.0,1440,2.03911440452784,192,0.8175260416666722,1.1884494356661868,0.4739583333333333,5
0959,ThuFri & HIGH_VOL,25.0,8.0,1440,2.0366681250464427,342,0.8533362573099412,1.210931633203983,0.4093567251461988,3
0959,BIG_GAP & BIG_PREV_MOVE,30.0,15.0,480,2.031513415465299,139,0.8231079136690568,1.2251194345844754,0.4676258992805755,4
0959,BIG_GAP & BIG_PREV_MOVE,15.0,25.0,1440,2.005421657669309,139,0.8497194244604374,1.183569781104488,0.5035971223021583,3
0959,ThuFri & HIGH_VOL,15.0,30.0,480,2.0045402975082505,342,0.8124356725146188,1.221148527270976,0.5058479532163743,4
0959,ThuFri & HIGH_VOL,20.0,8.0,1440,1.9949398387355277,342,0.8360760233918119,1.2066651681397762,0.4093567251461988,3
0959,HIGH_VOL & BIG_GAP,10.0,25.0,1440,1.9871090309265689,192,0.808880208333342,1.2093617973529351,0.5677083333333334,4
0959,prev_move_ratio_Q2,25.0,25.0,480,1.985335834695905,322,0.8256832298136714,1.2228086612708333,0.5093167701863354,3
0959,ThuFri & HIGH_VOL,25.0,10.0,480,1.979744284347006,342,0.8042309941520496,1.2129764921874222,0.4649122807017544,4
0959,gap_ratio_roll_Q4,20.0,30.0,480,1.9768331064469506,323,0.8038668730650166,1.2103574186011283,0.4891640866873065,4
0959,gap_ratio_range_Q4,15.0,30.0,1440,1.9742605947167071,257,0.8140233463035079,1.1796188067254467,0.5214007782101168,4
0959,BIG_GAP,10.0,12.0,480,1.9738071688596759,223,0.8063228699551557,1.2618819790651707,0.5426008968609866,3
0959,gap_ratio_range>=0.35,10.0,12.0,480,1.9738071688596759,223,0.8063228699551557,1.2618819790651707,0.5426008968609866,3
0959,gap_ratio_range>=0.35,10.0,20.0,1440,1.9707005466631449,223,0.8217354260089761,1.2156773202610556,0.5739910313901345,3
0959,BIG_GAP,10.0,20.0,1440,1.9707005466631449,223,0.8217354260089761,1.2156773202610556,0.5739910313901345,3
0959,BIG_GAP & BIG_PREV_MOVE,12.0,30.0,1440,1.9657084839858605,139,0.8258057553956886,1.1987113460063685,0.5251798561151079,3
0959,HIGH_VOL & BIG_GAP,30.0,15.0,1440,1.9639940614927616,192,0.8318802083333416,1.180595286822689,0.484375,3
0959,BIG_GAP,12.0,20.0,1440,1.9610901567937558,223,0.8222780269058354,1.2025277309290858,0.547085201793722,3
0959,gap_ratio_range>=0.35,12.0,20.0,1440,1.9610901567937558,223,0.8222780269058354,1.2025277309290858,0.547085201793722,3
0959,BIG_GAP,15.0,8.0,1440,1.9595176875173521,223,0.7929551569506775,1.2189371896938122,0.45739910313901344,4
0959,gap_ratio_range>=0.35,15.0,8.0,1440,1.9595176875173521,223,0.7929551569506775,1.2189371896938122,0.45739910313901344,4
0959,HIGH_VOL & BIG_GAP,8.0,25.0,480,1.9584814050991923,192,0.7762343750000049,1.265400066956815,0.578125,4
0959,HIGH_VOL & BIG_GAP,12.0,20.0,480,1.9523901580909817,192,0.783171875000002,1.237555017014595,0.5364583333333334,4
0959,gap_ratio_range_Q4,20.0,8.0,480,1.9516841587381784,257,0.7830661478599215,1.2369555414002238,0.4474708171206226,4
0959,gap_ratio_range>=0.35,10.0,10.0,480,1.9507738159339696,223,0.7959013452914793,1.2625590804529685,0.5336322869955157,3
0959,BIG_GAP,10.0,10.0,480,1.9507738159339696,223,0.7959013452914793,1.2625590804529685,0.5336322869955157,3
0959,BIG_GAP,12.0,8.0,1440,1.9482974482715674,223,0.7854484304932775,1.2258589875513548,0.4798206278026906,4
0959,gap_ratio_range>=0.35,12.0,8.0,1440,1.9482974482715674,223,0.7854484304932775,1.2258589875513548,0.4798206278026906,4
0959,HIGH_VOL & BIG_GAP,15.0,12.0,480,1.942123399071089,192,0.7798072916666641,1.234043484445611,0.5,4
0959,BIG_GAP & BIG_PREV_MOVE,25.0,8.0,480,1.936376352146186,139,0.774525179856106,1.2418591380964223,0.4316546762589928,4
0959,BIG_GAP & BIG_PREV_MOVE,8.0,30.0,480,1.9324582624760258,139,0.7655683453237425,1.2629700836747713,0.5683453237410072,4
0959,HIGH_VOL & BIG_GAP,8.0,30.0,1440,1.9185205152278961,192,0.773817708333341,1.2208337916293863,0.6041666666666666,4
0959,BIG_GAP & BIG_PREV_MOVE,12.0,20.0,1440,1.9160446042223689,139,0.8053669064748245,1.192844764323048,0.5251798561151079,3
0959,BIG_GAP,10.0,8.0,1440,1.914730572874202,223,0.7687264573991079,1.2306121460627013,0.5067264573991032,4
0959,gap_ratio_range>=0.35,10.0,8.0,1440,1.914730572874202,223,0.7687264573991079,1.2306121460627013,0.5067264573991032,4
0959,ThuFri & HIGH_VOL,30.0,10.0,480,1.9130383824899093,342,0.7771608187134529,1.2042263856350228,0.4619883040935672,4
0959,prev_move_ratio_Q2,30.0,30.0,480,1.9120118797105548,322,0.7969161490683314,1.2110379890914615,0.5093167701863354,3
0959,HIGH_VOL & BIG_GAP,10.0,20.0,480,1.9113482385559883,192,0.7648697916666691,1.2374373484236065,0.5520833333333334,4
0959,gap_ratio_range>=0.35,8.0,30.0,1440,1.9094058660149582,223,0.7692152466367778,1.2222724698827208,0.6098654708520179,4
0959,BIG_GAP,8.0,30.0,1440,1.9094058660149582,223,0.7692152466367778,1.2222724698827208,0.6098654708520179,4
0959,ThuFri & HIGH_VOL,30.0,8.0,1440,1.9070717966771715,342,0.7999093567251467,1.1965886283299356,0.4064327485380117,3
0959,gap_ratio_range_Q4,20.0,15.0,480,1.9037624658373706,257,0.7717898832684839,1.2075470316118149,0.490272373540856,4
0959,gap_ratio_range_Q4,25.0,30.0,1440,1.9017760253037803,257,0.7859143968871658,1.1653452742997725,0.48638132295719844,4
0959,BIG_GAP & BIG_PREV_MOVE,15.0,12.0,480,1.9000414097276273,139,0.7645035971222945,1.223719307700888,0.4748201438848921,4
0959,gap_ratio_range_Q4,25.0,15.0,480,1.890435961749669,257,0.7662684824902735,1.2060622358575561,0.490272373540856,4
0959,prev_move_ratio_Q2,20.0,25.0,480,1.8901563672948134,322,0.7865962732919307,1.2122611387569928,0.5093167701863354,3
0959,BIG_GAP & BIG_PREV_MOVE,15.0,15.0,480,1.888555483285434,139,0.7823741007194196,1.222153675187833,0.4892086330935252,3
0959,gap_ratio_range_Q4,12.0,30.0,1440,1.8835456679321563,257,0.770642023346309,1.184601432221156,0.5408560311284046,4
0959,HIGH_VOL & BIG_GAP,6.0,25.0,1440,1.8783088464328068,192,0.747182291666674,1.246183916764342,0.671875,4
0959,HIGH_VOL & BIG_GAP,25.0,10.0,1440,1.8768161697061667,192,0.7672812500000058,1.1853996428378175,0.4479166666666667,4
0959,BIG_GAP & BIG_PREV_MOVE,25.0,10.0,480,1.867849261156626,139,0.7528417266186951,1.215404914719041,0.4460431654676259,4
0959,BIG_GAP,15.0,20.0,1440,1.85778641620999,223,0.7837982062780332,1.1788598168904132,0.5246636771300448,3
0959,gap_ratio_range>=0.35,15.0,20.0,1440,1.85778641620999,223,0.7837982062780332,1.1788598168904132,0.5246636771300448,3
0959,Thu,20.0,15.0,480,1.8474309361645522,261,0.7456934865900425,1.2092601930828653,0.5095785440613027,4
0959,ThuFri & HIGH_VOL,20.0,10.0,480,1.8383051507622064,342,0.7455526315789495,1.1974372852692692,0.4649122807017544,4
0959,BIG_GAP,30.0,8.0,1440,1.8267003576137777,223,0.7405739910313969,1.1965399505163197,0.4349775784753363,4
0959,gap_ratio_range>=0.35,30.0,8.0,1440,1.8267003576137777,223,0.7405739910313969,1.1965399505163197,0.4349775784753363,4
0959,gap_ratio_range_Q4,25.0,8.0,480,1.8262257073733508,257,0.7320350194552522,1.2215135398624994,0.4474708171206226,4
0959,gap_ratio_range_Q4,20.0,12.0,480,1.8257289251086928,257,0.7374785992217878,1.2044421720497605,0.4785992217898833,4
0959,ThuFri & HIGH_VOL,15.0,8.0,480,1.8253462064057517,342,0.7340847953216362,1.2141123433752816,0.4590643274853801,4
0959,gap_ratio_range_Q4,30.0,15.0,480,1.8227310797837268,257,0.7390583657587562,1.1956737856796273,0.48638132295719844,4
0959,HIGH_VOL & BIG_GAP,10.0,15.0,480,1.818075523289362,192,0.7262708333333343,1.2279230405865946,0.5416666666666666,4
0959,HIGH_VOL & BIG_GAP,12.0,25.0,1440,1.8166945198970783,192,0.742416666666673,1.1776107575221433,0.5364583333333334,4
0959,prev_move_ratio_Q2,25.0,30.0,480,1.8116834795424275,322,0.7553043478260942,1.2000184221434185,0.5093167701863354,3
0959,BIG_GAP & BIG_PREV_MOVE,30.0,25.0,1440,1.808020946544738,139,0.7700503597122387,1.1531331368565643,0.4676258992805755,3
0959,BIG_GAP & BIG_PREV_MOVE,12.0,25.0,1440,1.8078525685512283,139,0.7604316546762643,1.1801467079339556,0.5251798561151079,3
0959,BIG_GAP & BIG_PREV_MOVE,10.0,30.0,1440,1.8067758324700027,139,0.7547769784172726,1.195053479167017,0.539568345323741,3
0959,gap_ratio_range_Q4,30.0,30.0,1440,1.7993952262040478,257,0.7430155642023423,1.152572978630756,0.48249027237354086,4
0959,Thu,25.0,15.0,480,1.7964765446202247,261,0.7452988505747176,1.2091494483730758,0.5095785440613027,3
0959,HIGH_VOL & BIG_GAP,12.0,15.0,480,1.7936007571785326,192,0.718135416666667,1.2190811373368398,0.5260416666666666,4
0959,BIG_GAP & BIG_PREV_MOVE,30.0,30.0,1440,1.7927299605622338,139,0.7634820143884976,1.151628891844898,0.4676258992805755,3
0959,gap_ratio_range_Q4,30.0,8.0,480,1.7914685253364104,257,0.7183813229571977,1.2153534264854944,0.44357976653696496,4
0959,gap_ratio_range>=0.35,6.0,30.0,1440,1.791362283954208,223,0.7303408071748939,1.2473922692384254,0.6681614349775785,3
0959,BIG_GAP,6.0,30.0,1440,1.791362283954208,223,0.7303408071748939,1.2473922692384254,0.6681614349775785,3
0959,HIGH_VOL & BIG_GAP,15.0,20.0,1440,1.7907019907571087,192,0.7558802083333399,1.1705846676085558,0.515625,3
0959,HIGH_VOL & BIG_GAP,15.0,10.0,480,1.773396149121356,192,0.7104114583333315,1.2147674149465986,0.4895833333333333,4
0959,gap_ratio_roll_Q4,20.0,8.0,1440,1.7709195053493612,323,0.7210464396284855,1.1786661981976738,0.4148606811145511,4
0959,prev_range_ratio_Q3,25.0,25.0,480,1.770227704036773,322,0.7349844720496914,1.204438006041618,0.45962732919254656,3
0959,gap_ratio_range_Q4,25.0,12.0,480,1.765735992707491,257,0.7125019455252894,1.1975181998319426,0.4785992217898833,4
0959,BIG_GAP & BIG_PREV_MOVE,20.0,15.0,1440,1.7639542454478074,139,0.7504604316546785,1.1506187100220922,0.4676258992805755,3
0959,prev_range_ratio_Q3,25.0,30.0,480,1.755796441636884,322,0.7290900621118043,1.2024665059700663,0.45962732919254656,3
0959,Thu,20.0,20.0,480,1.7499370763953501,261,0.7071532567049843,1.1917979754733208,0.5172413793103449,4
0959,gap_ratio_range_Q4,20.0,10.0,480,1.7432941627526062,257,0.7021789883268484,1.1978643457132865,0.4669260700389105,4
0959,BIG_GAP & BIG_PREV_MOVE,12.0,15.0,480,1.7411211787677279,139,0.6979136690647433,1.2081831135832974,0.5107913669064749,4
0959,Thu,25.0,20.0,480,1.732508427962947,261,0.6998352490421497,1.18981314539452,0.5172413793103449,4
0959,gap_ratio_range_Q4,10.0,30.0,1440,1.7253519492124911,257,0.7001322957198514,1.1786624592773254,0.5642023346303502,4
0959,BIG_GAP & BIG_PREV_MOVE,8.0,25.0,480,1.7235687157207686,139,0.6836978417266195,1.2284240533407689,0.5683453237410072,4
0959,gap_ratio_roll_Q4,20.0,25.0,480,1.7198289035725245,323,0.6976996904024781,1.178342522548332,0.48606811145510836,4
0959,prev_move_ratio_Q2,20.0,30.0,480,1.7182779305725622,322,0.7162173913043537,1.1896674803113358,0.5093167701863354,3
0959,Thu,30.0,15.0,480,1.7155820298974078,261,0.6917203065134151,1.1910330167067535,0.5057471264367817,4
0959,BIG_GAP & BIG_PREV_MOVE,12.0,12.0,480,1.7015343516611416,139,0.6800431654676182,1.2079985917197495,0.49640287769784175,4
0959,ThuFri & HIGH_VOL,12.0,20.0,480,1.6987643238754662,342,0.6836169590643295,1.1924036611479527,0.5146198830409356,4
0959,HIGH_VOL & BIG_GAP,30.0,8.0,1440,1.6976720064408526,192,0.6867135416666734,1.180926857516105,0.421875,4
0959,prev_range_ratio_Q3,30.0,25.0,480,1.6919436162208088,322,0.7035807453416174,1.1915659665645508,0.45652173913043476,3
0959,gap_ratio_range>=0.35,25.0,10.0,1440,1.6909730840697188,223,0.7093991031390192,1.17222305082015,0.45739910313901344,3
0959,BIG_GAP,25.0,10.0,1440,1.6909730840697188,223,0.7093991031390192,1.17222305082015,0.45739910313901344,3
0959,prev_move_ratio_Q2,30.0,20.0,480,1.6903717038109556,322,0.7048726708074627,1.1853190903917326,0.5031055900621118,3
0959,gap_ratio_roll_Q4,30.0,30.0,480,1.688930222438461,323,0.6857832817337469,1.171138116219831,0.48297213622291024,4
0959,gap_ratio_range_Q4,30.0,12.0,480,1.680641740488949,257,0.677509727626457,1.1854176849624463,0.47470817120622566,4
0959,gap_ratio_range>=0.35,6.0,30.0,480,1.673360291081865,223,0.6732152466367762,1.2628131176354247,0.6233183856502242,3
0959,BIG_GAP,6.0,30.0,480,1.673360291081865,223,0.6732152466367762,1.2628131176354247,0.6233183856502242,3
0959,gap_ratio_roll_Q4,25.0,30.0,480,1.6726376477124383,323,0.677659442724459,1.173123481895054,0.48606811145510836,4
0959,gap_ratio_roll>=0.35,20.0,30.0,480,1.6717315651893767,419,0.675630071599049,1.1783097393906001,0.4892601431980907,4
0959,gap_ratio_range_Q4,25.0,10.0,480,1.6679278828496409,257,0.670603112840467,1.1889666998889301,0.4669260700389105,4
0959,BIG_GAP & BIG_PREV_MOVE,15.0,8.0,480,1.6597369430879116,139,0.6610647482014333,1.208160315701957,0.4460431654676259,4
0959,gap_ratio_roll_Q4,20.0,8.0,480,1.65746412806611,323,0.663616099071208,1.1962458869005224,0.43034055727554177,4
0959,ThuFri & HIGH_VOL,12.0,15.0,480,1.6546806408740666,342,0.6650935672514653,1.1871819432649338,0.5087719298245614,4
0959,HIGH_VOL & BIG_GAP,15.0,8.0,480,1.653935669985493,192,0.6584583333333308,1.2080906207461852,0.46875,4
0959,prev_move_ratio_Q2,30.0,15.0,480,1.6514288579619998,322,0.6883913043478347,1.1810688898582429,0.4968944099378882,3
0959,ThuFri & HIGH_VOL,12.0,25.0,480,1.6487143725951403,342,0.6628801169590641,1.1854847287335444,0.5146198830409356,4
0959,Thu,20.0,25.0,480,1.6471411293225506,261,0.664394636015328,1.178134877791464,0.5172413793103449,4
0959,BIG_GAP & BIG_PREV_MOVE,30.0,8.0,480,1.6452174805675193,139,0.6565035971222933,1.2013854713096184,0.4244604316546763,4
0959,BIG_GAP & BIG_PREV_MOVE,12.0,8.0,480,1.642427567954357,139,0.6307482014388422,1.2075807188637184,0.4676258992805755,5
0959,prev_range_ratio_Q3,30.0,30.0,480,1.6402815379969922,322,0.6821583850931712,1.184656189183169,0.45652173913043476,3
0959,HIGH_VOL & BIG_GAP,30.0,12.0,1440,1.6357311045760623,192,0.6455208333333408,1.1466868813829345,0.46875,5
0959,gap_ratio_roll_Q4,20.0,20.0,480,1.6328396686917808,323,0.6606965944272459,1.168680269850492,0.48297213622291024,4
0959,gap_ratio_range_Q4,20.0,25.0,1440,1.6321022942846906,257,0.670221789883275,1.136758780304806,0.49416342412451364,4
0959,Thu,25.0,25.0,480,1.6299122876786256,261,0.6570766283524933,1.176172802347095,0.5172413793103449,4
0959,HIGH_VOL & BIG_GAP,10.0,20.0,1440,1.6263388388567261,192,0.6584531250000083,1.1661964758033583,0.5625,4
0959,BIG_GAP & BIG_PREV_MOVE,10.0,15.0,480,1.6243925321886923,139,0.6474316546762553,1.200066249310828,0.5251798561151079,4
0959,gap_ratio_roll_Q4,20.0,15.0,480,1.6238064781792168,323,0.6559752321981441,1.170518654199952,0.47678018575851394,4
0959,gap_ratio_range_Q4,25.0,8.0,1440,1.6234160142567184,257,0.6564202334630396,1.1684523750087383,0.42023346303501946,4
0959,BIG_GAP & BIG_PREV_MOVE,15.0,8.0,1440,1.6210985774224838,139,0.6551510791366941,1.1691158309547385,0.4244604316546763,4
0959,HIGH_VOL & BIG_GAP,6.0,30.0,480,1.6153301390243224,192,0.651302083333339,1.2498471546794672,0.6197916666666666,3
0959,gap_ratio_range_Q4,30.0,10.0,480,1.6021675744423032,257,0.6433929961089497,1.1793329783230428,0.46303501945525294,4
0959,BIG_GAP & BIG_PREV_MOVE,25.0,8.0,1440,1.5964498862262506,139,0.6459784172661915,1.161759354338937,0.4028776978417266,4
0959,prev_move_ratio_Q2,25.0,20.0,480,1.592180421219934,322,0.6632608695652257,1.174378871717998,0.5031055900621118,3
0959,prev_range_ratio_Q3,30.0,20.0,480,1.5865441933904876,322,0.6597204968944144,1.1775042615060676,0.45652173913043476,3
0959,BIG_GAP & BIG_PREV_MOVE,10.0,20.0,1440,1.5855362503897292,139,0.662395683453243,1.1671884135867272,0.539568345323741,3
0959,gap_ratio_range>=0.35,6.0,25.0,1440,1.5844987429960913,223,0.6480493273542657,1.2135641261331047,0.6681614349775785,3
0959,BIG_GAP,6.0,25.0,1440,1.5844987429960913,223,0.6480493273542657,1.2135641261331047,0.6681614349775785,3
0959,ThuFri & HIGH_VOL,12.0,8.0,480,1.5761661507716969,342,0.6290175438596485,1.1878024932779272,0.47076023391812866,4
0959,ThuFri & HIGH_VOL,15.0,12.0,480,1.5723747597434425,342,0.6320935672514632,1.171157611539933,0.4853801169590643,4
0959,BIG_GAP & BIG_PREV_MOVE,25.0,10.0,1440,1.5674338965089682,139,0.659151079136696,1.1503930454993883,0.4244604316546763,3
0959,BIG_GAP & BIG_PREV_MOVE,10.0,12.0,480,1.5667413470764633,139,0.6223669064748137,1.1960379526249334,0.5107913669064749,4
0959,BIG_GAP & BIG_PREV_MOVE,10.0,25.0,1440,1.56438783449798,139,0.6534316546762655,1.1645535908399178,0.539568345323741,3
0959,HIGH_VOL & BIG_GAP,10.0,12.0,480,1.5622304825777198,192,0.6205260416666647,1.1952833420478512,0.5260416666666666,4
0959,Thu,30.0,20.0,480,1.5586880661290585,261,0.6270996168582419,1.166622382797907,0.5134099616858238,4
0959,prev_move_ratio_Q2,25.0,15.0,480,1.5535915009916312,322,0.6467795031055976,1.1701236576794725,0.4968944099378882,3
0959,gap_ratio_range>=0.35,8.0,25.0,1440,1.5521990816267093,223,0.6433901345291546,1.179391641826877,0.6098654708520179,3
0959,BIG_GAP,8.0,25.0,1440,1.5521990816267093,223,0.6433901345291546,1.179391641826877,0.6098654708520179,3
0959,ThuFri & HIGH_VOL,12.0,30.0,480,1.5467370232063267,342,0.6201900584795322,1.1714908273570337,0.5146198830409356,4
0959,BIG_GAP,6.0,25.0,480,1.5425388658631207,223,0.6221838565022465,1.2381468938966156,0.6233183856502242,3
0959,gap_ratio_range>=0.35,6.0,25.0,480,1.5425388658631207,223,0.6221838565022465,1.2381468938966156,0.6233183856502242,3
0959,BIG_GAP & BIG_PREV_MOVE,25.0,12.0,1440,1.5408179319273816,139,0.6496834532374153,1.1407624359168214,0.4460431654676259,3
0959,gap_ratio_range_Q4,30.0,8.0,1440,1.5340262675729468,257,0.618342412451368,1.1574232022744624,0.4163424124513619,4
0959,gap_ratio_range_Q4,8.0,30.0,480,1.5284333227619908,257,0.6041050583657627,1.1990104276823899,0.5719844357976653,4
0959,HIGH_VOL & BIG_GAP,12.0,12.0,480,1.527682661921041,192,0.607182291666664,1.18662941943953,0.5104166666666666,4
0959,BIG_GAP & BIG_PREV_MOVE,30.0,10.0,480,1.523745972701009,139,0.6097553956834441,1.170945894160213,0.43884892086330934,4
0959,gap_ratio_roll>=0.35,20.0,25.0,480,1.5153045235954519,419,0.6093484486873546,1.1585424996631284,0.48687350835322196,4
0959,gap_ratio_roll_Q4,30.0,25.0,480,1.5128185613719816,323,0.6105758513931899,1.1501318114308643,0.47987616099071206,4
0959,gap_ratio_range_Q4,15.0,8.0,1440,1.5088437278345281,257,0.6057548638132343,1.160682160429288,0.4396887159533074,4
0959,HIGH_VOL & BIG_GAP,12.0,20.0,1440,1.5020512375946211,192,0.6076145833333394,1.142890038042934,0.53125,4
0959,HIGH_VOL & BIG_GAP,8.0,25.0,1440,1.5017311289535171,192,0.6016354166666744,1.1636544207548183,0.6041666666666666,4
0959,Thu,15.0,15.0,480,1.501318328625997,261,0.6214674329501932,1.174399263708959,0.5095785440613027,3
0959,prev_move_ratio_Q2,20.0,20.0,480,1.5007763029390326,322,0.6241739130434851,1.1641024636108537,0.5031055900621118,3
0959,gap_ratio_roll_Q4,30.0,20.0,480,1.4995097059865514,323,0.6045325077399392,1.1496109627665896,0.47678018575851394,4
0959,BIG_GAP,8.0,20.0,480,1.4952129496130722,223,0.6116950672645777,1.1991561181434613,0.5829596412556054,3
0959,gap_ratio_range>=0.35,8.0,20.0,480,1.4952129496130722,223,0.6116950672645777,1.1991561181434613,0.5829596412556054,3
0959,gap_ratio_range_Q4,20.0,20.0,1440,1.493762080330535,257,0.6311984435797722,1.1289058837178638,0.490272373540856,3
0959,BIG_GAP & BIG_PREV_MOVE,10.0,8.0,480,1.4910173520388816,139,0.5874604316546708,1.1976243547204313,0.48201438848920863,4
0959,gap_ratio_roll_Q4,30.0,15.0,480,1.4909395011223416,323,0.5998111455108375,1.1522432698760459,0.47058823529411764,4
0959,prev_range_ratio_Q3,25.0,15.0,480,1.480699210469092,322,0.6143819875776437,1.1659150778747758,0.45652173913043476,3
0959,Thu,20.0,30.0,480,1.4786372029666979,261,0.5930536398467461,1.1560228570506994,0.5172413793103449,4
0959,prev_range_ratio_Q3,30.0,15.0,480,1.4786231854177578,322,0.6140341614906877,1.163761022989773,0.453416149068323,3
0959,gap_ratio_range>=0.2,20.0,30.0,480,1.4735794463623,451,0.5910598669623054,1.1547384919022463,0.4811529933481153,4
0959,HIGH_VOL & BIG_GAP,6.0,25.0,480,1.4655296473482502,192,0.5920312500000051,1.2220611620556163,0.6197916666666666,3
0959,gap_ratio_roll>=0.35,25.0,30.0,480,1.4632013618421404,419,0.5869785202863993,1.1520401823661242,0.48687350835322196,4
0959,prev_move_ratio_Q2,20.0,15.0,480,1.4625202135153494,322,0.607692546583857,1.1598425402675754,0.4968944099378882,3
0959,Thu,25.0,30.0,480,1.4617317237076335,261,0.5857356321839113,1.154097607146206,0.5172413793103449,4
0959,gap_ratio_roll_Q4,25.0,25.0,480,1.460304337950657,323,0.5869721362229112,1.147128049485535,0.48297213622291024,4
