start_hour,mode,tp,sl,train_n,train_tp_count,train_sl_count,train_eod_count,train_tp_rate_all,train_win_rate_resolved,train_positive_pnl_rate,train_net,train_expectancy,train_median_pnl,train_profit_factor,train_max_drawdown,train_max_losing_streak,oos_n,oos_tp_count,oos_sl_count,oos_eod_count,oos_tp_rate_all,oos_win_rate_resolved,oos_positive_pnl_rate,oos_net,oos_expectancy,oos_median_pnl,oos_profit_factor,oos_max_drawdown,oos_max_losing_streak,all_n,all_tp_count,all_sl_count,all_eod_count,all_tp_rate_all,all_win_rate_resolved,all_positive_pnl_rate,all_net,all_expectancy,all_median_pnl,all_profit_factor,all_max_drawdown,all_max_losing_streak,neighbor_score
10,exec,18.0,25.0,756,233,101,422,0.3082010582010582,0.6976047904191617,0.5224867724867724,543.872999999995,0.7194087301587236,0.6527500000001965,1.1175149507332074,376.5015000000012,7,153,89,53,11,0.5816993464052288,0.6267605633802817,0.5947712418300654,220.99850000000333,1.4444346405228976,18.0,1.158925240987316,220.40949999999702,5,909,322,154,433,0.3542354235423542,0.6764705882352942,0.5346534653465347,764.8714999999984,0.8414427942794261,1.5949999999998,1.1270825306266352,376.5015000000012,7,0.5712906746031664
10,exec,17.5,25.0,756,241,101,414,0.3187830687830688,0.7046783625730995,0.5238095238095238,497.3264999999956,0.6578392857142799,0.7424999999998363,1.107523765366803,389.49050000000125,7,153,90,52,11,0.5882352941176471,0.6338028169014085,0.6013071895424836,218.99850000000333,1.431362745098061,17.5,1.1603701426828084,211.40949999999702,5,909,331,153,425,0.3641364136413641,0.6838842975206612,0.5368536853685368,716.3249999999989,0.7880363036303618,1.990000000000009,1.119569804094643,389.49050000000125,7,0.5712906746031664
10,exec,20.0,22.5,756,204,133,419,0.2698412698412698,0.6053412462908012,0.5013227513227513,370.07649999999217,0.48951917989416954,0.031500000000278305,1.0767441214230877,390.50700000000165,7,153,81,64,8,0.5294117647058824,0.5586206896551724,0.5424836601307189,145.26200000000335,0.9494248366013291,20.0,1.0981070450235326,199.78499999999894,6,909,285,197,427,0.31353135313531355,0.5912863070539419,0.5082508250825083,515.3384999999955,0.5669290429042855,0.20149999999989632,1.0817626312876003,390.50700000000165,7,0.5626457231040467
10,exec,20.0,25.0,756,207,106,443,0.27380952380952384,0.6613418530351438,0.5105820105820106,483.7869999999939,0.6399298941798861,0.22024999999996453,1.1010054783060466,380.3060000000014,7,153,87,54,12,0.5686274509803921,0.6170212765957447,0.5882352941176471,335.89350000000377,2.195382352941201,20.0,1.2372830529361991,217.53949999999804,5,909,294,160,455,0.3234323432343234,0.6475770925110133,0.5236523652365237,819.6804999999977,0.9017387238723846,0.7830000000001291,1.1320937838219376,380.3060000000014,7,0.5554865520282086
10,exec,30.0,20.0,756,94,171,491,0.12433862433862433,0.35471698113207545,0.47354497354497355,451.03749999999127,0.5966104497354382,-1.456000000000131,1.092301734043716,329.48300000000086,7,153,60,81,12,0.39215686274509803,0.425531914893617,0.42483660130718953,168.64750000000367,1.1022712418300893,-20.0,1.1009224079791247,230.34749999999713,6,909,154,252,503,0.1694169416941694,0.3793103448275862,0.46534653465346537,619.684999999995,0.6817216721672111,-1.900000000000091,1.0944985189739678,389.72549999999774,7,0.5482437169312057
10,exec,18.0,22.5,756,227,129,400,0.3002645502645503,0.6376404494382022,0.5105820105820106,347.75649999999337,0.4599953703703616,0.22024999999996453,1.0739352774918205,386.70250000000146,7,153,83,63,7,0.5424836601307189,0.5684931506849316,0.5490196078431373,39.86700000000292,0.26056862745099946,18.0,1.0273408460595241,219.40949999999702,6,909,310,192,407,0.341034103410341,0.6175298804780877,0.517051705170517,387.6234999999963,0.42642849284928086,0.6260000000002037,1.0629087971872575,386.70250000000146,7,0.5476347001763592
10,exec,17.5,22.5,756,235,129,392,0.31084656084656087,0.6456043956043956,0.5119047619047619,304.2099999999939,0.4023941798941718,0.26899999999989177,1.0647161824919322,399.6915000000015,7,153,84,62,7,0.5490196078431373,0.5753424657534246,0.5555555555555556,38.36700000000292,0.250764705882372,17.5,1.0267245174304587,213.90949999999702,6,909,319,191,399,0.3509350935093509,0.6254901960784314,0.5192519251925193,342.5769999999968,0.37687238723872035,0.7830000000001291,1.0558276962749862,399.6915000000015,7,0.5476347001763592
10,exec,20.0,27.5,756,207,89,460,0.27380952380952384,0.6993243243243243,0.5105820105820106,405.9799999999909,0.5370105820105701,0.22024999999996453,1.0834059661829651,382.58850000000166,7,153,92,48,13,0.6013071895424836,0.6571428571428571,0.6209150326797386,449.0340000000042,2.9348627450980667,20.0,1.3201803141807782,221.8989999999976,5,909,299,137,473,0.32893289328932895,0.6857798165137615,0.5291529152915292,855.0139999999951,0.9406094609460892,1.0100000000002183,1.136366771805586,405.46499999999924,7,0.5458571428571327
10,exec,20.0,20.0,756,201,164,391,0.26587301587301587,0.5506849315068493,0.49603174603174605,422.2169999999919,0.5584880952380845,-0.28499999999996817,1.0896495083170865,378.54950000000144,7,153,74,73,6,0.48366013071895425,0.5034013605442177,0.49673202614379086,-1.6644999999971333,-0.010879084967301524,-2.284999999998945,0.9988810644441692,265.17949999999837,6,909,275,237,397,0.3025302530253025,0.537109375,0.4961496149614962,420.5524999999948,0.4626540154015344,-0.32999999999992724,1.0678615258739985,428.90199999999913,7,0.524003637566127
10,exec,22.0,22.5,756,173,135,448,0.22883597883597884,0.5616883116883117,0.4894179894179894,329.7834999999927,0.4362215608465512,-0.6157500000001619,1.0673555536084496,383.0450000000012,7,153,79,65,9,0.5163398692810458,0.5486111111111112,0.5294117647058824,238.2920000000031,1.557464052287602,22.0,1.158268564801964,202.03949999999804,6,909,252,200,457,0.27722772277227725,0.5575221238938053,0.4961496149614962,568.0754999999958,0.6249455445544508,-0.32999999999992724,1.088737158448349,383.0450000000012,7,0.5205870811287387
10,exec,18.0,30.0,756,233,73,450,0.3082010582010582,0.761437908496732,0.5224867724867724,424.6344999999935,0.561685846560838,0.6527500000001965,1.0894465256028816,377.16500000000156,7,153,97,44,12,0.6339869281045751,0.6879432624113475,0.6470588235294118,353.13900000000376,2.308098039215711,18.0,1.2518031061556274,227.3989999999976,5,909,330,117,462,0.36303630363036304,0.738255033557047,0.5434543454345434,777.7734999999973,0.8556364136413611,2.22199999999998,1.1264714103571218,385.66249999999854,7,0.5197648809523718
10,exec,17.5,30.0,756,241,73,442,0.3187830687830688,0.767515923566879,0.5238095238095238,378.08799999999405,0.5001164021163943,0.7424999999998363,1.0796895948558625,390.1540000000016,7,153,98,43,12,0.6405228758169934,0.6950354609929078,0.6535947712418301,352.13900000000376,2.3015620915032926,17.5,1.2565786070220901,209.3989999999976,4,909,339,116,454,0.37293729372937295,0.7450549450549451,0.5456545654565457,730.2269999999978,0.803330033003298,2.673000000000002,1.1193776310089174,390.1540000000016,7,0.5197648809523718
10,exec,30.0,30.0,756,99,83,574,0.13095238095238096,0.5439560439560439,0.4880952380952381,386.5074999999913,0.5112533068782954,-0.6900000000000546,1.0751132336746771,331.90300000000116,7,153,74,54,25,0.48366013071895425,0.578125,0.5424836601307189,547.8860000000027,3.5809542483660306,10.180000000000291,1.3142264363580591,233.50699999999597,5,909,173,137,599,0.19031903190319033,0.5580645161290323,0.49724972497249725,934.393499999994,1.0279356435643499,-0.2400000000000091,1.1356303217744343,412.29349999999704,7,0.51187455908288
10,exec,22.0,25.0,756,176,108,472,0.2328042328042328,0.6197183098591549,0.49867724867724866,444.49399999999446,0.5879550264550191,-0.19499999999993634,1.091297054947293,372.84400000000096,7,153,85,55,13,0.5555555555555556,0.6071428571428571,0.5751633986928104,438.4235000000035,2.865513071895448,22.0,1.3038169462420461,222.53949999999804,5,909,261,163,485,0.2871287128712871,0.6155660377358491,0.5115511551155115,882.917499999998,0.9713063806380616,0.2929999999998927,1.1398856696158943,394.0044999999991,7,0.5008661816578389
10,exec,15.0,32.5,756,298,62,396,0.3941798941798942,0.8277777777777777,0.5476190476190477,361.0034999999948,0.4775178571428503,2.5239999999998872,1.0773736964346385,405.49700000000007,7,153,109,36,8,0.7124183006535948,0.7517241379310344,0.7189542483660131,408.0170000000039,2.6667777777778032,15.0,1.331035383611839,162.28499999999894,3,909,407,98,404,0.44774477447744776,0.805940594059406,0.5764576457645765,769.0204999999987,0.84600715071507,5.475999999999885,1.130380875788569,405.49700000000007,7,0.4959528218694817
10,exec,12.0,22.5,756,349,114,293,0.46164021164021163,0.7537796976241901,0.5714285714285714,327.7259999999965,0.43349999999999533,5.114749999999958,1.0784124661384067,462.40850000000046,7,153,99,50,4,0.6470588235294118,0.6644295302013423,0.6470588235294118,35.4255000000021,0.23153921568628824,12.0,1.0307359741170763,177.53949999999804,4,909,448,164,297,0.49284928492849284,0.7320261437908496,0.5841584158415841,363.1514999999986,0.39950660066006444,8.142999999999802,1.0681068028034417,462.40850000000046,7,0.49176102292768525
10,exec,25.0,22.5,756,134,138,484,0.17724867724867724,0.49264705882352944,0.48148148148148145,303.9929999999929,0.40210714285713345,-0.9244999999999663,1.061127871392039,369.02650000000085,7,153,72,69,12,0.47058823529411764,0.5106382978723404,0.49673202614379086,209.37200000000212,1.3684444444444583,-2.284999999998945,1.1302600946409544,240.03949999999804,6,909,206,207,496,0.22662266226622663,0.49878934624697335,0.48404840484048406,513.364999999995,0.5647579757975743,-0.9849999999999,1.0780141951749163,398.60549999999876,7,0.48779541446207225
